Symbol,size,p,price,timestamp
ASH,9,"(45, 60]",53.54504965559221,74
ASH,9,"(60, 75]",65.61502799686923,17
ASH,9,"(75, 90]",83.74349161141035,46
ASH,9,"(90, 105]",95.15392488780415,52
ASH,10,"(0, 15]",13.367195496417747,64
ASH,10,"(15, 30]",21.361983146618922,292
ASH,10,"(30, 45]",37.54702741364648,166
ASH,10,"(45, 60]",53.06543901812174,227
ASH,10,"(60, 75]",67.57633464418474,76
ASH,10,"(75, 90]",83.50274112813902,146
ASH,10,"(90, 105]",94.95173270946049,140
ASH,11,"(0, 15]",12.552340187959532,11
ASH,11,"(15, 30]",21.569566700784822,60
ASH,11,"(30, 45]",36.10371886728089,30
ASH,11,"(45, 60]",53.65116427840335,64
ASH,11,"(60, 75]",65.15572452112889,28
ASH,11,"(75, 90]",82.55107471852618,35
ASH,11,"(90, 105]",94.66200881135691,46
ASH,12,"(0, 15]",12.501827752595537,14
ASH,12,"(15, 30]",22.40532241555794,40
ASH,12,"(30, 45]",36.93486781336603,41
ASH,12,"(45, 60]",53.09175756689585,56
ASH,12,"(60, 75]",67.77460539783448,19
ASH,12,"(75, 90]",81.88133742749916,30
ASH,12,"(90, 105]",95.38553394745827,24
ASH,13,"(0, 15]",9.314227226202908,1
ASH,13,"(15, 30]",23.429375639713506,32
ASH,13,"(30, 45]",38.17809621289668,14
ASH,13,"(45, 60]",53.780844762879624,45
ASH,13,"(60, 75]",67.02917093142274,16
ASH,13,"(75, 90]",82.0668713749574,12
ASH,13,"(90, 105]",94.61293971879549,19
ASH,14,"(0, 15]",12.057318321392092,10
ASH,14,"(15, 30]",21.299452627831553,46
ASH,14,"(30, 45]",36.682151011731484,26
ASH,14,"(45, 60]",53.64195545157682,42
ASH,14,"(60, 75]",66.37871033776875,10
ASH,14,"(75, 90]",84.09825997952922,21
ASH,14,"(90, 105]",95.22219749899875,46
ASH,15,"(0, 15]",13.408393039918224,6
ASH,15,"(15, 30]",22.164757156535913,124
ASH,15,"(30, 45]",38.00628746892828,112
ASH,15,"(45, 60]",52.82664929747846,55
ASH,15,"(60, 75]",67.57654627869576,21
ASH,15,"(75, 90]",82.30080077066653,34
ASH,15,"(90, 105]",94.92813276794858,28
ASH,16,"(0, 15]",10.69600818833178,8
ASH,16,"(15, 30]",23.600012406563152,33
ASH,16,"(30, 45]",36.71589413656978,14
ASH,16,"(45, 60]",52.44414640172242,29
ASH,16,"(60, 75]",68.25588536335732,6
ASH,16,"(75, 90]",80.29331773651128,14
ASH,16,"(90, 105]",94.98464687819857,14
ASH,17,"(0, 15]",12.677292001754777,14
ASH,17,"(15, 30]",21.596724667349143,26
ASH,17,"(30, 45]",35.702986880059676,22
ASH,17,"(45, 60]",52.87160241100887,18
ASH,17,"(60, 75]",68.3213920163767,4
ASH,17,"(75, 90]",83.35811156601848,16
ASH,17,"(90, 105]",95.87194359149325,9
ASH,18,"(0, 15]",12.691914022518137,4
ASH,18,"(15, 30]",22.916508261441827,42
ASH,18,"(30, 45]",37.727737973388074,20
ASH,18,"(45, 60]",50.968573486485575,27
ASH,18,"(60, 75]",67.36043281181466,7
ASH,18,"(75, 90]",81.9409906101198,23
ASH,18,"(90, 105]",94.396110542477,20
ASH,19,"(0, 15]",12.644831115660253,6
ASH,19,"(15, 30]",19.137192463702277,27
ASH,19,"(30, 45]",39.27474777014195,28
ASH,19,"(45, 60]",54.4629936822787,29
ASH,19,"(60, 75]",65.5160111127358,7
ASH,19,"(75, 90]",82.7012189448219,11
ASH,19,"(90, 105]",95.98822927328558,12
ASH,20,"(0, 15]",11.937052200614293,32
ASH,20,"(15, 30]",20.945357684576717,249
ASH,20,"(30, 45]",37.331723818222784,223
ASH,20,"(45, 60]",54.254094165813804,288
ASH,20,"(60, 75]",66.98751279426821,40
ASH,20,"(75, 90]",82.62147576067746,44
ASH,20,"(90, 105]",95.03147912184328,49
ASH,21,"(0, 15]",14.022517911975466,1
ASH,21,"(15, 30]",19.5057756982016,28
ASH,21,"(30, 45]",39.08222449675886,12
ASH,21,"(45, 60]",54.18206243602872,16
ASH,21,"(60, 75]",65.4920309986841,7
ASH,21,"(75, 90]",83.14505044597169,14
ASH,21,"(90, 105]",95.8375980893893,3
ASH,22,"(15, 30]",23.22248069228633,22
ASH,22,"(30, 45]",38.05349116639232,23
ASH,22,"(45, 60]",52.66883781520438,22
ASH,22,"(60, 75]",67.99727055612433,3
ASH,22,"(75, 90]",84.32844307972256,9
ASH,22,"(90, 105]",96.72466734902765,10
ASH,23,"(0, 15]",12.50631183896303,6
ASH,23,"(15, 30]",21.988945752303085,25
ASH,23,"(30, 45]",36.376663254861924,10
ASH,23,"(45, 60]",54.67173563386463,14
ASH,23,"(60, 75]",63.76663254861819,2
ASH,23,"(75, 90]",83.25486182190384,5
ASH,23,"(90, 105]",94.52027399417369,13
ASH,24,"(0, 15]",13.715455475946797,4
ASH,24,"(15, 30]",21.983395883088942,18
ASH,24,"(30, 45]",35.9689525759128,12
ASH,24,"(45, 60]",53.93039918116691,20
ASH,24,"(60, 75]",64.27840327533274,4
ASH,24,"(75, 90]",84.4073694984647,3
ASH,24,"(90, 105]",93.77686796315254,5
ASH,25,"(0, 15]",12.498578414648174,18
ASH,25,"(15, 30]",21.769556952770998,70
ASH,25,"(30, 45]",37.98329316208285,62
ASH,25,"(45, 60]",53.581927182336656,35
ASH,25,"(60, 75]",66.48874104401236,8
ASH,25,"(75, 90]",80.83418628454456,8
ASH,25,"(90, 105]",95.36808125344463,13
ASH,26,"(0, 15]",1.330603889457766,1
ASH,26,"(15, 30]",21.77868759240319,18
ASH,26,"(30, 45]",36.079836233367544,16
ASH,26,"(45, 60]",55.48731945866032,9
ASH,26,"(60, 75]",68.73811960812992,7
ASH,26,"(75, 90]",84.44216990788132,4
ASH,26,"(90, 105]",95.82395087001026,10
ASH,27,"(15, 30]",23.984988058683122,9
ASH,27,"(30, 45]",34.069308378418,7
ASH,27,"(45, 60]",53.15110030706257,16
ASH,27,"(60, 75]",68.85022176731496,3
ASH,27,"(75, 90]",81.93914580813255,11
ASH,27,"(90, 105]",94.65711361310134,10
ASH,28,"(0, 15]",7.062436028659324,6
ASH,28,"(15, 30]",20.914363698396567,21
ASH,28,"(30, 45]",37.27845714593559,19
ASH,28,"(45, 60]",55.160354827703905,24
ASH,28,"(60, 75]",66.46878198567046,5
ASH,28,"(75, 90]",83.79090510308531,7
ASH,28,"(90, 105]",95.75230296827027,8
ASH,29,"(0, 15]",12.998976458546759,6
ASH,29,"(15, 30]",20.914022517912098,12
ASH,29,"(30, 45]",36.090071647901866,10
ASH,29,"(45, 60]",51.75707949505287,3
ASH,29,"(60, 75]",64.99488229273302,1
ASH,29,"(75, 90]",81.36905980406497,14
ASH,29,"(90, 105]",97.72262026612076,4
ASH,30,"(0, 15]",9.314227226202858,12
ASH,30,"(15, 30]",21.649310283305137,109
ASH,30,"(30, 45]",38.192102569627835,95
ASH,30,"(45, 60]",52.526399880170885,82
ASH,30,"(60, 75]",68.79370987252264,22
ASH,30,"(75, 90]",84.22737973387926,40
ASH,30,"(90, 105]",95.35507140420141,21
ASH,31,"(0, 15]",14.022517911975612,4
ASH,31,"(15, 30]",25.45419651995919,8
ASH,31,"(30, 45]",38.10365683446547,11
ASH,31,"(45, 60]",55.555555555555635,18
ASH,31,"(60, 75]",69.90788126919145,1
ASH,31,"(75, 90]",85.25369206024277,14
ASH,31,"(90, 105]",93.6540429887411,6
ASH,32,"(0, 15]",12.5895598771752,2
ASH,32,"(15, 30]",19.71777550324125,15
ASH,32,"(30, 45]",36.32494747616238,19
ASH,32,"(45, 60]",53.86619521727,11
ASH,32,"(60, 75]",64.05322415557833,5
ASH,32,"(75, 90]",83.74931107786793,13
ASH,32,"(90, 105]",94.03541453428866,10
ASH,33,"(0, 15]",13.306038894575332,4
ASH,33,"(15, 30]",21.022651417382566,46
ASH,33,"(30, 45]",36.27483400257207,39
ASH,33,"(45, 60]",55.14585465711371,32
ASH,33,"(60, 75]",66.62324369591514,11
ASH,33,"(75, 90]",85.14974856481696,23
ASH,33,"(90, 105]",94.73729102695329,12
ASH,34,"(0, 15]",14.841351074718684,2
ASH,34,"(15, 30]",20.378222937076703,21
ASH,34,"(30, 45]",35.44037871033787,16
ASH,34,"(45, 60]",54.09757761856028,15
ASH,34,"(60, 75]",67.24667349027635,2
ASH,34,"(75, 90]",84.19651995905829,5
ASH,34,"(90, 105]",95.80348004094162,4
ASH,35,"(15, 30]",21.94593292793075,17
ASH,35,"(30, 45]",37.22279085636306,9
ASH,35,"(45, 60]",53.08085977482101,5
ASH,35,"(60, 75]",67.07608324803827,6
ASH,35,"(75, 90]",84.30569771409078,15
ASH,35,"(90, 105]",94.65897459756212,11
ASH,36,"(0, 15]",12.180143295803589,4
ASH,36,"(15, 30]",26.714431934493458,4
ASH,36,"(30, 45]",35.2780620948483,12
ASH,36,"(45, 60]",51.177072671443284,4
ASH,36,"(75, 90]",82.80450358239509,6
ASH,36,"(90, 105]",96.1397865184969,7
ASH,37,"(0, 15]",14.227226202661344,2
ASH,37,"(15, 30]",20.453770044353554,12
ASH,37,"(30, 45]",38.74104401228257,8
ASH,37,"(45, 60]",48.6693961105426,4
ASH,37,"(60, 75]",69.08904810644839,2
ASH,37,"(75, 90]",83.9994882292733,8
ASH,37,"(90, 105]",95.21494370522007,8
ASH,38,"(0, 15]",12.282497441146528,4
ASH,38,"(15, 30]",21.17366086659853,9
ASH,38,"(30, 45]",37.61856021835562,15
ASH,38,"(45, 60]",55.34434858897508,14
ASH,38,"(60, 75]",60.28659160696017,1
ASH,38,"(75, 90]",84.2471852610032,8
ASH,38,"(90, 105]",96.92937563971344,4
ASH,39,"(0, 15]",13.075742067553904,8
ASH,39,"(15, 30]",19.41937284823686,11
ASH,39,"(30, 45]",35.72159672466735,10
ASH,39,"(45, 60]",52.05276924826572,9
ASH,39,"(60, 75]",66.53019447287623,8
ASH,39,"(75, 90]",84.12580254954875,11
ASH,39,"(90, 105]",92.93756397134092,8
ASH,40,"(0, 15]",9.600818833162844,5
ASH,40,"(15, 30]",20.755146138974304,45
ASH,40,"(30, 45]",37.65702056387835,33
ASH,40,"(45, 60]",54.60521573658953,71
ASH,40,"(60, 75]",67.46275446377805,9
ASH,40,"(75, 90]",84.90276356192429,6
ASH,40,"(90, 105]",95.4181467878861,17
ASH,41,"(15, 30]",21.91840912414107,14
ASH,41,"(30, 45]",35.72159672466741,5
ASH,41,"(45, 60]",55.10064824292059,9
ASH,41,"(60, 75]",71.75025588536334,2
ASH,41,"(75, 90]",82.27811083491748,7
ASH,41,"(90, 105]",95.70112589559878,2
ASH,42,"(0, 15]",13.271920846127637,6
ASH,42,"(15, 30]",19.89082224496771,9
ASH,42,"(30, 45]",34.08393039918126,4
ASH,42,"(45, 60]",53.99181166837264,4
ASH,42,"(60, 75]",67.86079836233365,3
ASH,42,"(75, 90]",78.71033776867982,1
ASH,42,"(90, 105]",96.02524735585132,6
ASH,43,"(0, 15]",10.951893551689054,2
ASH,43,"(15, 30]",26.386898669396167,10
ASH,43,"(30, 45]",38.38280450358251,13
ASH,43,"(45, 60]",56.71881854072243,7
ASH,43,"(60, 75]",66.22313203684755,2
ASH,43,"(75, 90]",83.41862845445247,6
ASH,43,"(90, 105]",96.17195496417611,10
ASH,44,"(0, 15]",8.563630160354982,6
ASH,44,"(15, 30]",22.63636983964524,15
ASH,44,"(30, 45]",37.359263050153615,10
ASH,44,"(45, 60]",56.09007164790184,8
ASH,44,"(60, 75]",63.6642784032754,2
ASH,44,"(75, 90]",87.10337768679642,2
ASH,44,"(90, 105]",95.9058341862846,6
ASH,45,"(15, 30]",19.881410369533857,29
ASH,45,"(30, 45]",36.25895598771761,16
ASH,45,"(45, 60]",55.25076765609014,25
ASH,45,"(60, 75]",67.4513817809621,1
ASH,45,"(75, 90]",83.62333674513825,4
ASH,45,"(90, 105]",94.7458205390652,3
ASH,46,"(15, 30]",24.87205731832158,4
ASH,46,"(30, 45]",40.22517911975438,2
ASH,46,"(45, 60]",55.66018423746173,10
ASH,46,"(60, 75]",69.24257932446272,2
ASH,46,"(75, 90]",78.94916410781309,3
ASH,46,"(90, 105]",91.94814056635967,3
ASH,47,"(0, 15]",10.951893551689054,2
ASH,47,"(15, 30]",23.991811668372716,10
ASH,47,"(30, 45]",36.61310133060396,12
ASH,47,"(45, 60]",51.70931422722627,10
ASH,47,"(60, 75]",63.45957011258967,4
ASH,47,"(75, 90]",81.88331627430912,6
ASH,47,"(90, 105]",94.7799385875128,3
ASH,48,"(15, 30]",21.11505810102971,17
ASH,48,"(30, 45]",37.05220061412498,12
ASH,48,"(45, 60]",56.76560900716488,5
ASH,48,"(60, 75]",61.92425793244631,2
ASH,48,"(75, 90]",82.29273285568071,8
ASH,48,"(90, 105]",93.5406345957011,5
ASH,49,"(0, 15]",13.20368474923254,2
ASH,49,"(15, 30]",22.347321733196974,6
ASH,49,"(45, 60]",58.95598771750255,2
ASH,49,"(60, 75]",71.64790174002061,4
ASH,49,"(75, 90]",83.62333674513826,1
ASH,49,"(90, 105]",94.91641078130334,6
ASH,50,"(0, 15]",13.067212555442003,12
ASH,50,"(15, 30]",24.785211376818477,33
ASH,50,"(30, 45]",38.77496710045342,42
ASH,50,"(45, 60]",54.255570427525456,39
ASH,50,"(60, 75]",66.07983623336753,20
ASH,50,"(75, 90]",82.83862163084278,24
ASH,50,"(90, 105]",93.00277818394507,28
ASH,51,"(0, 15]",14.841351074718684,1
ASH,51,"(15, 30]",20.57318321392034,2
ASH,51,"(30, 45]",39.3244626407371,10
ASH,51,"(45, 60]",56.016961544085554,7
ASH,51,"(60, 75]",63.76663254861834,1
ASH,51,"(75, 90]",83.11156601842384,2
ASH,51,"(90, 105]",95.99112930740368,6
ASH,52,"(0, 15]",12.794268167860784,2
ASH,52,"(15, 30]",23.439099283521173,4
ASH,52,"(30, 45]",37.25690890481076,4
ASH,52,"(45, 60]",59.05834186284549,2
ASH,52,"(60, 75]",61.207778915046106,4
ASH,52,"(75, 90]",83.53560462055869,7
ASH,52,"(90, 105]",93.19913567610605,9
ASH,53,"(15, 30]",23.792686331069287,11
ASH,53,"(30, 45]",35.92630501535328,4
ASH,53,"(45, 60]",51.729785056294745,5
ASH,53,"(75, 90]",82.80450358239504,1
ASH,53,"(90, 105]",93.85875127942688,4
ASH,54,"(15, 30]",22.563175253042296,18
ASH,54,"(30, 45]",37.55259865802353,18
ASH,54,"(45, 60]",53.94063459570122,13
ASH,54,"(60, 75]",67.2466734902765,1
ASH,54,"(75, 90]",77.73797338792227,4
ASH,55,"(15, 30]",23.64380757420688,14
ASH,55,"(30, 45]",36.540429887410504,10
ASH,55,"(45, 60]",54.6229955646538,6
ASH,55,"(60, 75]",60.90071647901751,1
ASH,55,"(75, 90]",82.73626748549994,3
ASH,55,"(90, 105]",94.33640395769363,3
ASH,56,"(15, 30]",21.247082906857877,5
ASH,56,"(30, 45]",38.382804503582534,10
ASH,56,"(45, 60]",52.2262026612079,8
ASH,56,"(75, 90]",83.2139201637668,2
ASH,56,"(90, 105]",94.30228590924604,3
ASH,57,"(0, 15]",13.81780962128988,2
ASH,57,"(15, 30]",23.34461853397384,13
ASH,57,"(30, 45]",38.21903787103388,10
ASH,57,"(45, 60]",58.37598089389305,6
ASH,57,"(60, 75]",66.2231320368476,3
ASH,57,"(75, 90]",83.20846127601509,3
ASH,57,"(90, 105]",98.77175025588532,1
ASH,58,"(0, 15]",10.951893551689054,2
ASH,58,"(15, 30]",17.789150460593866,5
ASH,58,"(30, 45]",37.05220061412495,12
ASH,58,"(45, 60]",52.61003070624363,4
ASH,58,"(60, 75]",71.64790174002054,2
ASH,58,"(90, 105]",94.7799385875129,2
ASH,59,"(15, 30]",21.65971183371403,13
ASH,59,"(30, 45]",40.0204708290687,6
ASH,59,"(45, 60]",56.090071647901794,8
ASH,59,"(60, 75]",68.06550665301944,1
ASH,59,"(75, 90]",81.37154554759476,2
ASH,59,"(90, 105]",97.74820880245652,1
ASH,60,"(0, 15]",8.222449675878616,6
ASH,60,"(15, 30]",21.85602183555113,30
ASH,60,"(30, 45]",36.566843860402265,31
ASH,60,"(45, 60]",54.74742609428635,34
ASH,60,"(60, 75]",68.79147669116968,11
ASH,60,"(75, 90]",84.11936068026145,13
ASH,60,"(90, 105]",97.28761514841358,4
ASH,61,"(0, 15]",14.841351074718684,2
ASH,61,"(15, 30]",21.32378027976817,3
ASH,61,"(30, 45]",36.403957693620036,6
ASH,61,"(45, 60]",55.85124530876843,6
ASH,61,"(60, 75]",70.31729785056292,1
ASH,61,"(75, 90]",85.10747185261006,2
ASH,61,"(90, 105]",92.06755373592634,4
ASH,62,"(0, 15]",12.487205731832262,4
ASH,62,"(15, 30]",21.611346688112423,14
ASH,62,"(30, 45]",40.83930399181172,2
ASH,62,"(45, 60]",56.06960081883314,5
ASH,62,"(60, 75]",70.11258955987734,1
ASH,62,"(75, 90]",83.28215626066188,3
ASH,62,"(90, 105]",93.90992835209843,2
ASH,63,"(0, 15]",11.88587512794284,8
ASH,63,"(15, 30]",21.255544182872782,6
ASH,63,"(30, 45]",42.27226202661228,2
ASH,63,"(60, 75]",70.5220061412488,1
ASH,63,"(75, 90]",85.2610030706244,1
ASH,63,"(90, 105]",95.15523712043671,6
ASH,64,"(15, 30]",24.53087683384517,3
ASH,64,"(30, 45]",37.76867963152516,4
ASH,64,"(45, 60]",56.949846468782084,10
ASH,64,"(60, 75]",64.79017400204714,1
ASH,64,"(75, 90]",85.05629477993853,1
ASH,65,"(0, 15]",13.493005800068339,3
ASH,65,"(15, 30]",20.421699078812786,10
ASH,65,"(30, 45]",42.57932446264085,6
ASH,65,"(45, 60]",55.168884339815854,3
ASH,65,"(60, 75]",66.90122824974421,4
ASH,65,"(75, 90]",85.36335721596734,2
ASH,65,"(90, 105]",96.26407369498469,2
ASH,66,"(0, 15]",13.81780962128988,2
ASH,66,"(15, 30]",20.740902834151104,29
ASH,66,"(30, 45]",35.98771750255896,10
ASH,66,"(45, 60]",51.245308768338475,6
ASH,66,"(75, 90]",81.37154554759478,3
ASH,66,"(90, 105]",96.46878198567049,6
ASH,67,"(0, 15]",12.794268167860784,2
ASH,67,"(15, 30]",20.349865078626735,11
ASH,67,"(30, 45]",35.9740702831799,12
ASH,67,"(45, 60]",55.227372422868925,7
ASH,67,"(60, 75]",68.4749232343912,1
ASH,67,"(75, 90]",84.60593654042995,5
ASH,67,"(90, 105]",93.68816103718875,6
ASH,68,"(15, 30]",19.694692206463,14
ASH,68,"(30, 45]",40.927036116391335,7
ASH,68,"(45, 60]",55.21437507107938,9
ASH,68,"(75, 90]",82.85568065506651,4
ASH,68,"(90, 105]",97.13408393039919,2
ASH,69,"(0, 15]",13.81780962128988,2
ASH,69,"(15, 30]",27.260320709655506,6
ASH,69,"(30, 45]",32.03684749232365,2
ASH,69,"(45, 60]",51.44319344933475,5
ASH,69,"(60, 75]",71.64790174002053,2
ASH,69,"(75, 90]",80.54145342886389,4
ASH,69,"(90, 105]",95.78464687819863,5
ASH,70,"(15, 30]",20.80348004094177,16
ASH,70,"(30, 45]",39.645172296144686,12
ASH,70,"(45, 60]",52.87494731771941,17
ASH,70,"(60, 75]",66.18219037871047,5
ASH,70,"(75, 90]",81.99249402934153,6
ASH,70,"(90, 105]",95.46229955646538,6
ASH,71,"(15, 30]",25.28147389969319,2
ASH,71,"(30, 45]",31.832139201637773,2
ASH,71,"(45, 60]",53.838280450358305,4
ASH,71,"(60, 75]",60.0818833162743,1
ASH,71,"(75, 90]",81.88331627430917,2
ASH,71,"(90, 105]",93.85875127942688,1
ASH,72,"(15, 30]",24.872057318321435,8
ASH,72,"(30, 45]",37.51279426816804,8
ASH,72,"(45, 60]",54.6229955646538,3
ASH,72,"(60, 75]",71.75025588536347,1
ASH,72,"(75, 90]",85.05629477993853,1
ASH,72,"(90, 105]",99.18116683725708,1
ASH,73,"(0, 15]",12.180143295803736,2
ASH,73,"(15, 30]",26.202661207779023,10
ASH,73,"(30, 45]",38.89457523029691,4
ASH,73,"(45, 60]",54.14534288638705,2
ASH,73,"(60, 75]",74.00204708290697,1
ASH,73,"(75, 90]",87.10337768679642,1
ASH,73,"(90, 105]",96.11054247697037,6
ASH,74,"(0, 15]",12.5895598771752,2
ASH,74,"(15, 30]",22.081371545547725,8
ASH,74,"(30, 45]",33.06038894575236,6
ASH,74,"(45, 60]",57.35243944046396,3
ASH,74,"(60, 75]",64.79017400204714,2
ASH,74,"(90, 105]",94.88229273285569,2
ASH,75,"(0, 15]",13.81780962128988,2
ASH,75,"(15, 30]",22.26123927249834,26
ASH,75,"(30, 45]",38.64138339708034,19
ASH,75,"(45, 60]",54.6393722279086,15
ASH,75,"(60, 75]",64.2784032753326,2
ASH,75,"(75, 90]",78.84680996247016,6
ASH,75,"(90, 105]",95.08700102354146,3
ASH,76,"(0, 15]",11.770726714431982,2
ASH,76,"(15, 30]",19.75435005117722,6
ASH,76,"(30, 45]",36.54042988741056,5
ASH,76,"(45, 60]",55.29170931422732,5
ASH,76,"(60, 75]",60.90071647901751,1
ASH,76,"(90, 105]",91.40225179119751,1
ASH,77,"(0, 15]",11.566018423746394,2
ASH,77,"(15, 30]",24.09416581371557,10
ASH,77,"(30, 45]",32.753326509723784,4
ASH,77,"(45, 60]",55.910951893551726,8
ASH,77,"(60, 75]",67.72432616854327,3
ASH,77,"(75, 90]",78.9150460593654,1
ASH,77,"(90, 105]",94.06345957011261,2
ASH,78,"(15, 30]",25.076765609007257,10
ASH,78,"(30, 45]",31.900375298533067,6
ASH,78,"(45, 60]",48.20880245649952,1
ASH,78,"(60, 75]",69.36199249402941,3
ASH,78,"(75, 90]",83.31627430910959,2
ASH,78,"(90, 105]",96.55407710678958,6
ASH,79,"(0, 15]",14.841351074718684,2
ASH,79,"(15, 30]",22.651530659719107,11
ASH,79,"(30, 45]",40.32753326509737,10
ASH,79,"(45, 60]",51.36847492323444,8
ASH,79,"(60, 75]",63.203684749232465,4
ASH,79,"(75, 90]",79.11975435005128,2
ASH,79,"(90, 105]",96.792903445923,3
ASH,80,"(0, 15]",9.177755032412323,6
ASH,80,"(15, 30]",22.87046514272726,18
ASH,80,"(30, 45]",36.261282218293516,11
ASH,80,"(45, 60]",55.45369587468303,23
ASH,80,"(60, 75]",70.80382122142625,3
ASH,80,"(75, 90]",83.21392016376672,4
ASH,80,"(90, 105]",96.98055271238485,11
ASH,81,"(15, 30]",19.447287615148454,4
ASH,81,"(30, 45]",39.40634595701145,2
ASH,81,"(60, 75]",63.76663254861834,1
ASH,81,"(75, 90]",81.65813715455488,5
ASH,81,"(90, 105]",98.08938928693287,3
ASH,82,"(0, 15]",12.180143295803736,2
ASH,82,"(15, 30]",15.046059365404563,1
ASH,82,"(30, 45]",30.296827021494565,4
ASH,82,"(45, 60]",54.031616058228266,9
ASH,82,"(60, 75]",68.95257591265785,3
ASH,82,"(75, 90]",78.863868986694,4
ASH,82,"(90, 105]",93.44933469805542,1
ASH,83,"(0, 15]",13.203684749232538,2
ASH,83,"(15, 30]",16.888433981576295,2
ASH,83,"(30, 45]",32.99215284885716,3
ASH,83,"(45, 60]",56.479017400204825,5
ASH,83,"(75, 90]",87.10337768679628,2
ASH,83,"(90, 105]",96.82743091095189,5
ASH,84,"(0, 15]",12.998976458546665,2
ASH,84,"(15, 30]",27.161068205080564,11
ASH,84,"(30, 45]",39.40634595701131,4
ASH,84,"(45, 60]",53.787103377686805,8
ASH,84,"(60, 75]",66.3254861821905,2
ASH,84,"(75, 90]",87.28454452405325,2
ASH,84,"(90, 105]",97.05220061412494,5
ASH,85,"(0, 15]",5.1654725349711255,3
ASH,85,"(15, 30]",24.08471773876084,13
ASH,85,"(30, 45]",36.335721596724746,10
ASH,85,"(45, 60]",54.01507397413238,11
ASH,85,"(60, 75]",71.42272262026619,5
ASH,85,"(75, 90]",81.60549787980703,7
ASH,85,"(90, 105]",96.04230638007516,6
ASH,86,"(15, 30]",18.67963152507692,8
ASH,86,"(30, 45]",34.85158648925286,8
ASH,86,"(45, 60]",54.532014102126745,9
ASH,86,"(60, 75]",66.44882292732869,4
ASH,86,"(75, 90]",85.1927669737291,3
ASH,86,"(90, 105]",94.95905834186293,8
ASH,87,"(15, 30]",25.82736267485514,6
ASH,87,"(30, 45]",38.52902471121521,7
ASH,87,"(45, 60]",54.99342009065666,14
ASH,87,"(75, 90]",86.29477993858762,4
ASH,87,"(90, 105]",95.08700102354148,3
ASH,88,"(15, 30]",27.94268167860814,2
ASH,88,"(30, 45]",36.847492323439184,8
ASH,88,"(45, 60]",50.16815323877768,7
ASH,88,"(60, 75]",69.70317297850558,1
ASH,88,"(75, 90]",82.59979529170934,5
ASH,88,"(90, 105]",94.35005117707276,5
ASH,89,"(0, 15]",12.5895598771752,2
ASH,89,"(15, 30]",22.955243323718317,11
