Symbol,price,size,timestamp,exchange,conditions,id,tape
CHRW,89.43089430894301,99,1,1,1,1,1
CHRW,89.43089430894301,100,22,22,22,22,22
CHRW,89.43089430894301,112,1,1,1,1,1
CHRW,89.43089430894301,173,1,1,1,1,1
CHRW,89.43089430894301,200,3,3,3,3,3
CHRW,89.43089430894301,400,1,1,1,1,1
CHRW,89.43089430894301,1300,1,1,1,1,1
CHRW,89.43089430894301,1500,3,3,3,3,3
CHRW,89.43089430894301,3600,1,1,1,1,1
CHRW,89.51219512195107,10,1,1,1,1,1
CHRW,89.51219512195107,100,1,1,1,1,1
CHRW,89.51219512195107,300,1,1,1,1,1
CHRW,89.57073170731701,21,1,1,1,1,1
CHRW,89.58900813008131,29,1,1,1,1,1
CHRW,89.59349593495935,1,4,4,4,4,4
CHRW,89.59349593495935,2,3,3,3,3,3
CHRW,89.59349593495935,3,2,2,2,2,2
CHRW,89.59349593495935,4,1,1,1,1,1
CHRW,89.59349593495935,7,1,1,1,1,1
CHRW,89.59349593495935,9,1,1,1,1,1
CHRW,89.59349593495935,25,2,2,2,2,2
CHRW,89.59349593495935,48,1,1,1,1,1
CHRW,89.59349593495935,55,1,1,1,1,1
CHRW,89.59349593495935,75,2,2,2,2,2
CHRW,89.59349593495935,97,1,1,1,1,1
CHRW,89.59349593495935,98,1,1,1,1,1
CHRW,89.59349593495935,100,10,10,10,10,10
CHRW,89.59349593495935,200,1,1,1,1,1
CHRW,89.59349593495935,300,1,1,1,1,1
CHRW,89.59349593495935,2000,2,2,2,2,2
CHRW,89.59674796747954,75,1,1,1,1,1
CHRW,89.59999999999998,2,1,1,1,1,1
CHRW,89.6227642276421,1,1,1,1,1,1
CHRW,89.64227642276424,2,1,1,1,1,1
CHRW,89.6747967479674,6,1,1,1,1,1
CHRW,89.69105691056912,100,1,1,1,1,1
CHRW,89.69756097560975,12,1,1,1,1,1
CHRW,89.69756097560975,13,1,1,1,1,1
CHRW,89.72682926829249,100,1,1,1,1,1
CHRW,89.72682926829249,200,1,1,1,1,1
CHRW,89.73170731707314,3,1,1,1,1,1
CHRW,89.75609756097546,1,9,9,9,9,9
CHRW,89.75609756097546,2,1,1,1,1,1
CHRW,89.75609756097546,3,2,2,2,2,2
CHRW,89.75609756097546,4,2,2,2,2,2
CHRW,89.75609756097546,5,2,2,2,2,2
CHRW,89.75609756097546,7,1,1,1,1,1
CHRW,89.75609756097546,10,1,1,1,1,1
CHRW,89.75609756097546,12,1,1,1,1,1
CHRW,89.75609756097546,13,1,1,1,1,1
CHRW,89.75609756097546,17,1,1,1,1,1
CHRW,89.75609756097546,20,1,1,1,1,1
CHRW,89.75609756097546,25,1,1,1,1,1
CHRW,89.75609756097546,30,1,1,1,1,1
CHRW,89.75609756097546,40,1,1,1,1,1
CHRW,89.75609756097546,45,2,2,2,2,2
CHRW,89.75609756097546,48,1,1,1,1,1
CHRW,89.75609756097546,50,2,2,2,2,2
CHRW,89.75609756097546,51,1,1,1,1,1
CHRW,89.75609756097546,55,1,1,1,1,1
CHRW,89.75609756097546,77,1,1,1,1,1
CHRW,89.75609756097546,85,1,1,1,1,1
CHRW,89.75609756097546,90,1,1,1,1,1
CHRW,89.75609756097546,91,1,1,1,1,1
CHRW,89.75609756097546,99,1,1,1,1,1
CHRW,89.75609756097546,100,22,22,22,22,22
CHRW,89.75609756097546,197,1,1,1,1,1
CHRW,89.75609756097546,200,1,1,1,1,1
CHRW,89.75609756097546,500,1,1,1,1,1
CHRW,89.75609756097546,1900,1,1,1,1,1
CHRW,89.83739837398375,3,1,1,1,1,1
CHRW,89.83739837398375,9,1,1,1,1,1
CHRW,89.83739837398375,10,5,5,5,5,5
CHRW,89.83739837398375,25,6,6,6,6,6
CHRW,89.83739837398375,75,1,1,1,1,1
CHRW,89.83739837398375,80,1,1,1,1,1
CHRW,89.83739837398375,100,8,8,8,8,8
CHRW,89.83739837398375,200,1,1,1,1,1
CHRW,89.83739837398375,291,1,1,1,1,1
CHRW,89.83739837398375,300,1,1,1,1,1
CHRW,89.89907317073151,134,1,1,1,1,1
CHRW,89.91219512195117,10,1,1,1,1,1
CHRW,89.9186991869918,1,11,11,11,11,11
CHRW,89.9186991869918,2,10,10,10,10,10
CHRW,89.9186991869918,3,2,2,2,2,2
CHRW,89.9186991869918,4,3,3,3,3,3
CHRW,89.9186991869918,5,1,1,1,1,1
CHRW,89.9186991869918,6,2,2,2,2,2
CHRW,89.9186991869918,7,1,1,1,1,1
CHRW,89.9186991869918,9,1,1,1,1,1
CHRW,89.9186991869918,10,4,4,4,4,4
CHRW,89.9186991869918,11,2,2,2,2,2
CHRW,89.9186991869918,12,3,3,3,3,3
CHRW,89.9186991869918,13,1,1,1,1,1
CHRW,89.9186991869918,17,1,1,1,1,1
CHRW,89.9186991869918,18,3,3,3,3,3
CHRW,89.9186991869918,19,1,1,1,1,1
CHRW,89.9186991869918,20,1,1,1,1,1
CHRW,89.9186991869918,22,1,1,1,1,1
CHRW,89.9186991869918,25,4,4,4,4,4
CHRW,89.9186991869918,27,1,1,1,1,1
CHRW,89.9186991869918,29,1,1,1,1,1
CHRW,89.9186991869918,30,2,2,2,2,2
CHRW,89.9186991869918,31,1,1,1,1,1
CHRW,89.9186991869918,36,1,1,1,1,1
CHRW,89.9186991869918,39,1,1,1,1,1
CHRW,89.9186991869918,42,1,1,1,1,1
CHRW,89.9186991869918,44,2,2,2,2,2
CHRW,89.9186991869918,48,1,1,1,1,1
CHRW,89.9186991869918,50,4,4,4,4,4
CHRW,89.9186991869918,51,1,1,1,1,1
CHRW,89.9186991869918,52,1,1,1,1,1
CHRW,89.9186991869918,56,2,2,2,2,2
CHRW,89.9186991869918,58,2,2,2,2,2
CHRW,89.9186991869918,64,1,1,1,1,1
CHRW,89.9186991869918,75,3,3,3,3,3
CHRW,89.9186991869918,78,1,1,1,1,1
CHRW,89.9186991869918,80,2,2,2,2,2
CHRW,89.9186991869918,84,1,1,1,1,1
CHRW,89.9186991869918,88,1,1,1,1,1
CHRW,89.9186991869918,90,2,2,2,2,2
CHRW,89.9186991869918,100,32,32,32,32,32
CHRW,89.9186991869918,200,2,2,2,2,2
CHRW,89.93495934959351,43,1,1,1,1,1
CHRW,89.93658536585349,3,1,1,1,1,1
CHRW,89.93658536585349,8,1,1,1,1,1
CHRW,89.94146341463414,42,1,1,1,1,1
CHRW,89.96260162601627,42,1,1,1,1,1
CHRW,89.96313821138192,1,1,1,1,1,1
CHRW,89.99999999999986,1,5,5,5,5,5
CHRW,89.99999999999986,3,1,1,1,1,1
CHRW,89.99999999999986,4,1,1,1,1,1
CHRW,89.99999999999986,10,5,5,5,5,5
CHRW,89.99999999999986,25,1,1,1,1,1
CHRW,89.99999999999986,90,2,2,2,2,2
CHRW,89.99999999999986,100,5,5,5,5,5
CHRW,90.03252032520327,6,1,1,1,1,1
CHRW,90.07804878048772,1,1,1,1,1,1
CHRW,90.08130081300814,1,29,29,29,29,29
CHRW,90.08130081300814,3,2,2,2,2,2
CHRW,90.08130081300814,4,1,1,1,1,1
CHRW,90.08130081300814,5,1,1,1,1,1
CHRW,90.08130081300814,6,1,1,1,1,1
CHRW,90.08130081300814,9,1,1,1,1,1
CHRW,90.08130081300814,10,2,2,2,2,2
CHRW,90.08130081300814,11,1,1,1,1,1
CHRW,90.08130081300814,13,2,2,2,2,2
CHRW,90.08130081300814,14,1,1,1,1,1
CHRW,90.08130081300814,15,1,1,1,1,1
CHRW,90.08130081300814,22,1,1,1,1,1
CHRW,90.08130081300814,23,1,1,1,1,1
CHRW,90.08130081300814,24,1,1,1,1,1
CHRW,90.08130081300814,25,7,7,7,7,7
CHRW,90.08130081300814,32,1,1,1,1,1
CHRW,90.08130081300814,33,2,2,2,2,2
CHRW,90.08130081300814,35,1,1,1,1,1
CHRW,90.08130081300814,37,1,1,1,1,1
CHRW,90.08130081300814,46,1,1,1,1,1
CHRW,90.08130081300814,49,2,2,2,2,2
CHRW,90.08130081300814,50,3,3,3,3,3
CHRW,90.08130081300814,52,1,1,1,1,1
CHRW,90.08130081300814,60,1,1,1,1,1
CHRW,90.08130081300814,63,1,1,1,1,1
CHRW,90.08130081300814,65,1,1,1,1,1
CHRW,90.08130081300814,75,1,1,1,1,1
CHRW,90.08130081300814,76,1,1,1,1,1
CHRW,90.08130081300814,77,1,1,1,1,1
CHRW,90.08130081300814,86,1,1,1,1,1
CHRW,90.08130081300814,91,1,1,1,1,1
CHRW,90.08130081300814,95,1,1,1,1,1
CHRW,90.08130081300814,99,1,1,1,1,1
CHRW,90.08130081300814,100,25,25,25,25,25
CHRW,90.08130081300814,249,1,1,1,1,1
CHRW,90.1626016260162,1,1,1,1,1,1
CHRW,90.1626016260162,10,2,2,2,2,2
CHRW,90.1626016260162,100,1,1,1,1,1
CHRW,90.21788617886172,1,1,1,1,1,1
CHRW,90.23235772357714,87,1,1,1,1,1
CHRW,90.24390243902424,1,7,7,7,7,7
CHRW,90.24390243902424,2,2,2,2,2,2
CHRW,90.24390243902424,3,7,7,7,7,7
CHRW,90.24390243902424,4,4,4,4,4,4
CHRW,90.24390243902424,5,3,3,3,3,3
CHRW,90.24390243902424,6,4,4,4,4,4
CHRW,90.24390243902424,7,4,4,4,4,4
CHRW,90.24390243902424,8,2,2,2,2,2
CHRW,90.24390243902424,10,2,2,2,2,2
CHRW,90.24390243902424,12,1,1,1,1,1
CHRW,90.24390243902424,13,2,2,2,2,2
CHRW,90.24390243902424,16,1,1,1,1,1
CHRW,90.24390243902424,21,1,1,1,1,1
CHRW,90.24390243902424,23,1,1,1,1,1
CHRW,90.24390243902424,25,2,2,2,2,2
CHRW,90.24390243902424,29,2,2,2,2,2
CHRW,90.24390243902424,30,2,2,2,2,2
CHRW,90.24390243902424,31,1,1,1,1,1
CHRW,90.24390243902424,32,1,1,1,1,1
CHRW,90.24390243902424,50,1,1,1,1,1
CHRW,90.24390243902424,53,1,1,1,1,1
CHRW,90.24390243902424,57,1,1,1,1,1
CHRW,90.24390243902424,58,1,1,1,1,1
CHRW,90.24390243902424,68,1,1,1,1,1
CHRW,90.24390243902424,71,1,1,1,1,1
CHRW,90.24390243902424,88,1,1,1,1,1
CHRW,90.24390243902424,93,1,1,1,1,1
CHRW,90.24390243902424,94,1,1,1,1,1
CHRW,90.24390243902424,95,1,1,1,1,1
CHRW,90.24390243902424,97,3,3,3,3,3
CHRW,90.24390243902424,99,1,1,1,1,1
CHRW,90.24390243902424,100,14,14,14,14,14
CHRW,90.24390243902424,174,1,1,1,1,1
CHRW,90.24390243902424,280,1,1,1,1,1
CHRW,90.24390243902424,790,1,1,1,1,1
CHRW,90.24390243902424,1168,1,1,1,1,1
CHRW,90.24390243902424,4822,1,1,1,1,1
CHRW,90.31544715447149,3,1,1,1,1,1
CHRW,90.4065040650406,1,3,3,3,3,3
CHRW,90.4065040650406,2,2,2,2,2,2
CHRW,90.4065040650406,3,2,2,2,2,2
CHRW,90.4065040650406,4,2,2,2,2,2
CHRW,90.4065040650406,5,1,1,1,1,1
CHRW,90.4065040650406,6,1,1,1,1,1
CHRW,90.4065040650406,10,4,4,4,4,4
CHRW,90.4065040650406,22,1,1,1,1,1
CHRW,90.4065040650406,24,1,1,1,1,1
CHRW,90.4065040650406,25,5,5,5,5,5
CHRW,90.4065040650406,32,1,1,1,1,1
CHRW,90.4065040650406,35,1,1,1,1,1
CHRW,90.4065040650406,45,1,1,1,1,1
CHRW,90.4065040650406,62,1,1,1,1,1
CHRW,90.4065040650406,65,1,1,1,1,1
CHRW,90.4065040650406,76,1,1,1,1,1
CHRW,90.4065040650406,97,2,2,2,2,2
CHRW,90.4065040650406,100,11,11,11,11,11
CHRW,90.4065040650406,200,1,1,1,1,1
CHRW,90.4065040650406,600,1,1,1,1,1
CHRW,90.4065040650406,700,1,1,1,1,1
CHRW,90.46829268292676,9,1,1,1,1,1
CHRW,90.48780487804866,10,1,1,1,1,1
CHRW,90.56910569105672,1,5,5,5,5,5
CHRW,90.56910569105672,2,5,5,5,5,5
CHRW,90.56910569105672,3,4,4,4,4,4
CHRW,90.56910569105672,4,3,3,3,3,3
CHRW,90.56910569105672,6,3,3,3,3,3
CHRW,90.56910569105672,8,1,1,1,1,1
CHRW,90.56910569105672,10,3,3,3,3,3
CHRW,90.56910569105672,11,1,1,1,1,1
CHRW,90.56910569105672,12,1,1,1,1,1
CHRW,90.56910569105672,13,2,2,2,2,2
CHRW,90.56910569105672,15,1,1,1,1,1
CHRW,90.56910569105672,25,2,2,2,2,2
CHRW,90.56910569105672,27,3,3,3,3,3
CHRW,90.56910569105672,29,1,1,1,1,1
CHRW,90.56910569105672,32,1,1,1,1,1
CHRW,90.56910569105672,34,1,1,1,1,1
CHRW,90.56910569105672,35,1,1,1,1,1
CHRW,90.56910569105672,37,2,2,2,2,2
CHRW,90.56910569105672,38,1,1,1,1,1
CHRW,90.56910569105672,43,1,1,1,1,1
CHRW,90.56910569105672,48,2,2,2,2,2
CHRW,90.56910569105672,52,1,1,1,1,1
CHRW,90.56910569105672,53,1,1,1,1,1
CHRW,90.56910569105672,57,1,1,1,1,1
CHRW,90.56910569105672,63,1,1,1,1,1
CHRW,90.56910569105672,64,1,1,1,1,1
CHRW,90.56910569105672,80,1,1,1,1,1
CHRW,90.56910569105672,91,1,1,1,1,1
CHRW,90.56910569105672,99,1,1,1,1,1
CHRW,90.56910569105672,100,22,22,22,22,22
CHRW,90.56910569105672,200,1,1,1,1,1
CHRW,90.56910569105672,300,1,1,1,1,1
CHRW,90.57073170731694,2,1,1,1,1,1
CHRW,90.59186991869905,3,1,1,1,1,1
CHRW,90.5967479674797,2,1,1,1,1,1
CHRW,90.64390243902436,1,1,1,1,1,1
CHRW,90.650406504065,10,3,3,3,3,3
CHRW,90.650406504065,100,3,3,3,3,3
CHRW,90.71707317073158,2,1,1,1,1,1
CHRW,90.73170731707306,1,6,6,6,6,6
CHRW,90.73170731707306,2,9,9,9,9,9
CHRW,90.73170731707306,3,2,2,2,2,2
CHRW,90.73170731707306,4,1,1,1,1,1
CHRW,90.73170731707306,5,3,3,3,3,3
CHRW,90.73170731707306,7,3,3,3,3,3
CHRW,90.73170731707306,8,1,1,1,1,1
CHRW,90.73170731707306,10,3,3,3,3,3
CHRW,90.73170731707306,14,1,1,1,1,1
CHRW,90.73170731707306,24,1,1,1,1,1
CHRW,90.73170731707306,25,1,1,1,1,1
CHRW,90.73170731707306,26,2,2,2,2,2
CHRW,90.73170731707306,30,3,3,3,3,3
CHRW,90.73170731707306,50,2,2,2,2,2
CHRW,90.73170731707306,62,1,1,1,1,1
CHRW,90.73170731707306,74,1,1,1,1,1
CHRW,90.73170731707306,75,1,1,1,1,1
CHRW,90.73170731707306,93,1,1,1,1,1
CHRW,90.73170731707306,98,1,1,1,1,1
CHRW,90.73170731707306,99,1,1,1,1,1
CHRW,90.73170731707306,100,29,29,29,29,29
CHRW,90.73170731707306,105,1,1,1,1,1
CHRW,90.73170731707306,112,1,1,1,1,1
CHRW,90.73170731707306,181,1,1,1,1,1
CHRW,90.73170731707306,200,5,5,5,5,5
CHRW,90.73170731707306,600,1,1,1,1,1
CHRW,90.7430894308941,1,1,1,1,1,1
CHRW,90.75824390243892,9,1,1,1,1,1
CHRW,90.78536585365836,6,1,1,1,1,1
CHRW,90.81300813008112,1,1,1,1,1,1
CHRW,90.81300813008112,3,1,1,1,1,1
CHRW,90.81300813008112,4,1,1,1,1,1
CHRW,90.81300813008112,7,1,1,1,1,1
CHRW,90.81300813008112,10,3,3,3,3,3
CHRW,90.81300813008112,11,1,1,1,1,1
CHRW,90.81300813008112,100,5,5,5,5,5
CHRW,90.81300813008112,200,1,1,1,1,1
CHRW,90.81300813008112,1000,1,1,1,1,1
CHRW,90.8943089430894,1,3,3,3,3,3
CHRW,90.8943089430894,2,9,9,9,9,9
CHRW,90.8943089430894,3,6,6,6,6,6
CHRW,90.8943089430894,4,1,1,1,1,1
CHRW,90.8943089430894,7,1,1,1,1,1
CHRW,90.8943089430894,9,1,1,1,1,1
CHRW,90.8943089430894,10,2,2,2,2,2
CHRW,90.8943089430894,11,1,1,1,1,1
CHRW,90.8943089430894,12,2,2,2,2,2
CHRW,90.8943089430894,14,1,1,1,1,1
CHRW,90.8943089430894,16,1,1,1,1,1
CHRW,90.8943089430894,25,1,1,1,1,1
CHRW,90.8943089430894,32,1,1,1,1,1
CHRW,90.8943089430894,41,1,1,1,1,1
CHRW,90.8943089430894,46,1,1,1,1,1
CHRW,90.8943089430894,48,1,1,1,1,1
CHRW,90.8943089430894,49,1,1,1,1,1
CHRW,90.8943089430894,50,3,3,3,3,3
CHRW,90.8943089430894,54,1,1,1,1,1
CHRW,90.8943089430894,75,2,2,2,2,2
CHRW,90.8943089430894,81,1,1,1,1,1
CHRW,90.8943089430894,93,1,1,1,1,1
CHRW,90.8943089430894,94,1,1,1,1,1
CHRW,90.8943089430894,96,1,1,1,1,1
CHRW,90.8943089430894,97,1,1,1,1,1
CHRW,90.8943089430894,98,1,1,1,1,1
CHRW,90.8943089430894,100,33,33,33,33,33
CHRW,90.8943089430894,186,2,2,2,2,2
CHRW,90.8943089430894,200,1,1,1,1,1
CHRW,90.91056910569088,39,1,1,1,1,1
CHRW,90.95284552845511,3,1,1,1,1,1
CHRW,90.97560975609746,2,2,2,2,2,2
CHRW,90.97560975609746,10,1,1,1,1,1
CHRW,90.97560975609746,40,1,1,1,1,1
CHRW,90.97560975609746,50,1,1,1,1,1
CHRW,90.97560975609746,100,1,1,1,1,1
CHRW,90.97560975609746,163,1,1,1,1,1
CHRW,90.97560975609746,279,1,1,1,1,1
CHRW,91.05691056910553,1,5,5,5,5,5
CHRW,91.05691056910553,2,2,2,2,2,2
CHRW,91.05691056910553,3,5,5,5,5,5
CHRW,91.05691056910553,4,3,3,3,3,3
CHRW,91.05691056910553,5,5,5,5,5,5
CHRW,91.05691056910553,6,1,1,1,1,1
CHRW,91.05691056910553,7,1,1,1,1,1
CHRW,91.05691056910553,10,3,3,3,3,3
CHRW,91.05691056910553,11,1,1,1,1,1
CHRW,91.05691056910553,13,1,1,1,1,1
CHRW,91.05691056910553,14,2,2,2,2,2
CHRW,91.05691056910553,15,1,1,1,1,1
CHRW,91.05691056910553,17,2,2,2,2,2
CHRW,91.05691056910553,18,2,2,2,2,2
CHRW,91.05691056910553,20,1,1,1,1,1
CHRW,91.05691056910553,23,2,2,2,2,2
CHRW,91.05691056910553,25,4,4,4,4,4
CHRW,91.05691056910553,26,1,1,1,1,1
CHRW,91.05691056910553,30,1,1,1,1,1
CHRW,91.05691056910553,32,1,1,1,1,1
CHRW,91.05691056910553,43,1,1,1,1,1
CHRW,91.05691056910553,45,1,1,1,1,1
CHRW,91.05691056910553,46,1,1,1,1,1
CHRW,91.05691056910553,50,1,1,1,1,1
CHRW,91.05691056910553,57,1,1,1,1,1
CHRW,91.05691056910553,59,1,1,1,1,1
CHRW,91.05691056910553,61,1,1,1,1,1
CHRW,91.05691056910553,64,1,1,1,1,1
CHRW,91.05691056910553,75,1,1,1,1,1
CHRW,91.05691056910553,77,1,1,1,1,1
CHRW,91.05691056910553,80,1,1,1,1,1
CHRW,91.05691056910553,85,1,1,1,1,1
CHRW,91.05691056910553,90,1,1,1,1,1
CHRW,91.05691056910553,93,1,1,1,1,1
CHRW,91.05691056910553,100,25,25,25,25,25
CHRW,91.05691056910553,154,2,2,2,2,2
CHRW,91.05691056910553,269,1,1,1,1,1
CHRW,91.05691056910553,493,1,1,1,1,1
CHRW,91.05691056910553,651,1,1,1,1,1
CHRW,91.11544715447148,1,1,1,1,1,1
CHRW,91.1382113821138,1,1,1,1,1,1
CHRW,91.1382113821138,5,2,2,2,2,2
CHRW,91.1382113821138,10,4,4,4,4,4
CHRW,91.1382113821138,100,2,2,2,2,2
CHRW,91.21788617886163,1,1,1,1,1,1
CHRW,91.21788617886163,2,3,3,3,3,3
CHRW,91.21951219512184,1,6,6,6,6,6
CHRW,91.21951219512184,2,3,3,3,3,3
CHRW,91.21951219512184,4,2,2,2,2,2
CHRW,91.21951219512184,6,1,1,1,1,1
CHRW,91.21951219512184,10,3,3,3,3,3
CHRW,91.21951219512184,13,1,1,1,1,1
CHRW,91.21951219512184,18,1,1,1,1,1
CHRW,91.21951219512184,20,1,1,1,1,1
CHRW,91.21951219512184,24,2,2,2,2,2
CHRW,91.21951219512184,25,2,2,2,2,2
CHRW,91.21951219512184,30,1,1,1,1,1
CHRW,91.21951219512184,62,1,1,1,1,1
CHRW,91.21951219512184,73,1,1,1,1,1
CHRW,91.21951219512184,100,13,13,13,13,13
CHRW,91.30081300812992,4,1,1,1,1,1
CHRW,91.30081300812992,10,1,1,1,1,1
CHRW,91.37235772357714,10,1,1,1,1,1
CHRW,91.3821138211382,1,9,9,9,9,9
CHRW,91.3821138211382,2,9,9,9,9,9
CHRW,91.3821138211382,3,1,1,1,1,1
CHRW,91.3821138211382,8,1,1,1,1,1
CHRW,91.3821138211382,10,6,6,6,6,6
CHRW,91.3821138211382,11,1,1,1,1,1
CHRW,91.3821138211382,13,2,2,2,2,2
CHRW,91.3821138211382,14,1,1,1,1,1
CHRW,91.3821138211382,15,1,1,1,1,1
CHRW,91.3821138211382,19,1,1,1,1,1
CHRW,91.3821138211382,20,1,1,1,1,1
CHRW,91.3821138211382,23,2,2,2,2,2
CHRW,91.3821138211382,25,2,2,2,2,2
CHRW,91.3821138211382,48,2,2,2,2,2
CHRW,91.3821138211382,50,2,2,2,2,2
CHRW,91.3821138211382,54,1,1,1,1,1
CHRW,91.3821138211382,57,1,1,1,1,1
CHRW,91.3821138211382,75,1,1,1,1,1
CHRW,91.3821138211382,86,1,1,1,1,1
CHRW,91.3821138211382,98,1,1,1,1,1
CHRW,91.3821138211382,100,17,17,17,17,17
CHRW,91.3821138211382,136,1,1,1,1,1
CHRW,91.3821138211382,200,1,1,1,1,1
CHRW,91.42276422764223,10,1,1,1,1,1
CHRW,91.4357723577235,6,1,1,1,1,1
CHRW,91.46341463414626,1,1,1,1,1,1
CHRW,91.46341463414626,2,1,1,1,1,1
CHRW,91.46341463414626,7,1,1,1,1,1
CHRW,91.46341463414626,100,7,7,7,7,7
CHRW,91.54308943089433,21,1,1,1,1,1
CHRW,91.54471544715432,1,15,15,15,15,15
CHRW,91.54471544715432,2,13,13,13,13,13
CHRW,91.54471544715432,3,3,3,3,3,3
CHRW,91.54471544715432,4,1,1,1,1,1
CHRW,91.54471544715432,5,2,2,2,2,2
CHRW,91.54471544715432,6,2,2,2,2,2
CHRW,91.54471544715432,7,4,4,4,4,4
CHRW,91.54471544715432,9,1,1,1,1,1
CHRW,91.54471544715432,10,5,5,5,5,5
CHRW,91.54471544715432,11,1,1,1,1,1
CHRW,91.54471544715432,13,2,2,2,2,2
CHRW,91.54471544715432,15,1,1,1,1,1
CHRW,91.54471544715432,19,1,1,1,1,1
CHRW,91.54471544715432,21,1,1,1,1,1
CHRW,91.54471544715432,22,3,3,3,3,3
CHRW,91.54471544715432,24,2,2,2,2,2
CHRW,91.54471544715432,25,2,2,2,2,2
CHRW,91.54471544715432,28,1,1,1,1,1
CHRW,91.54471544715432,31,1,1,1,1,1
CHRW,91.54471544715432,36,1,1,1,1,1
CHRW,91.54471544715432,40,1,1,1,1,1
CHRW,91.54471544715432,41,1,1,1,1,1
CHRW,91.54471544715432,44,1,1,1,1,1
CHRW,91.54471544715432,48,1,1,1,1,1
CHRW,91.54471544715432,50,2,2,2,2,2
CHRW,91.54471544715432,52,1,1,1,1,1
CHRW,91.54471544715432,60,1,1,1,1,1
CHRW,91.54471544715432,61,1,1,1,1,1
CHRW,91.54471544715432,72,1,1,1,1,1
CHRW,91.54471544715432,73,1,1,1,1,1
CHRW,91.54471544715432,81,1,1,1,1,1
CHRW,91.54471544715432,90,2,2,2,2,2
CHRW,91.54471544715432,91,1,1,1,1,1
CHRW,91.54471544715432,95,1,1,1,1,1
CHRW,91.54471544715432,99,2,2,2,2,2
CHRW,91.54471544715432,100,20,20,20,20,20
CHRW,91.54471544715432,157,1,1,1,1,1
CHRW,91.54471544715432,200,3,3,3,3,3
CHRW,91.54471544715432,269,1,1,1,1,1
CHRW,91.6260162601626,4,1,1,1,1,1
CHRW,91.6260162601626,10,2,2,2,2,2
CHRW,91.6260162601626,100,1,1,1,1,1
CHRW,91.6260162601626,113,1,1,1,1,1
CHRW,91.6260162601626,2000,1,1,1,1,1
CHRW,91.70569105691044,17,1,1,1,1,1
CHRW,91.70731707317066,1,6,6,6,6,6
CHRW,91.70731707317066,2,3,3,3,3,3
CHRW,91.70731707317066,3,6,6,6,6,6
CHRW,91.70731707317066,4,6,6,6,6,6
CHRW,91.70731707317066,5,3,3,3,3,3
CHRW,91.70731707317066,7,1,1,1,1,1
CHRW,91.70731707317066,10,2,2,2,2,2
CHRW,91.70731707317066,12,1,1,1,1,1
CHRW,91.70731707317066,13,2,2,2,2,2
CHRW,91.70731707317066,15,1,1,1,1,1
CHRW,91.70731707317066,16,1,1,1,1,1
CHRW,91.70731707317066,20,2,2,2,2,2
CHRW,91.70731707317066,21,1,1,1,1,1
CHRW,91.70731707317066,25,5,5,5,5,5
CHRW,91.70731707317066,31,1,1,1,1,1
CHRW,91.70731707317066,40,1,1,1,1,1
CHRW,91.70731707317066,44,1,1,1,1,1
CHRW,91.70731707317066,49,1,1,1,1,1
CHRW,91.70731707317066,50,1,1,1,1,1
CHRW,91.70731707317066,56,1,1,1,1,1
CHRW,91.70731707317066,75,1,1,1,1,1
CHRW,91.70731707317066,83,1,1,1,1,1
CHRW,91.70731707317066,93,1,1,1,1,1
CHRW,91.70731707317066,95,1,1,1,1,1
CHRW,91.70731707317066,96,1,1,1,1,1
CHRW,91.70731707317066,99,1,1,1,1,1
CHRW,91.70731707317066,100,14,14,14,14,14
CHRW,91.70731707317066,105,1,1,1,1,1
CHRW,91.70731707317066,200,3,3,3,3,3
CHRW,91.70731707317066,640,1,1,1,1,1
CHRW,91.78861788617871,1,1,1,1,1,1
CHRW,91.78861788617871,100,1,1,1,1,1
CHRW,91.80273170731688,27,1,1,1,1,1
CHRW,91.869918699187,1,11,11,11,11,11
CHRW,91.869918699187,2,7,7,7,7,7
CHRW,91.869918699187,3,4,4,4,4,4
CHRW,91.869918699187,4,9,9,9,9,9
CHRW,91.869918699187,5,1,1,1,1,1
CHRW,91.869918699187,6,2,2,2,2,2
CHRW,91.869918699187,8,1,1,1,1,1
CHRW,91.869918699187,10,4,4,4,4,4
CHRW,91.869918699187,14,1,1,1,1,1
CHRW,91.869918699187,15,1,1,1,1,1
CHRW,91.869918699187,17,2,2,2,2,2
CHRW,91.869918699187,18,2,2,2,2,2
CHRW,91.869918699187,20,1,1,1,1,1
CHRW,91.869918699187,22,1,1,1,1,1
CHRW,91.869918699187,30,1,1,1,1,1
CHRW,91.869918699187,32,3,3,3,3,3
CHRW,91.869918699187,41,1,1,1,1,1
CHRW,91.869918699187,45,1,1,1,1,1
CHRW,91.869918699187,47,1,1,1,1,1
CHRW,91.869918699187,50,3,3,3,3,3
CHRW,91.869918699187,55,1,1,1,1,1
CHRW,91.869918699187,82,1,1,1,1,1
CHRW,91.869918699187,94,1,1,1,1,1
CHRW,91.869918699187,97,1,1,1,1,1
CHRW,91.869918699187,98,2,2,2,2,2
CHRW,91.869918699187,100,14,14,14,14,14
CHRW,91.869918699187,147,1,1,1,1,1
CHRW,91.88130081300804,1,1,1,1,1,1
CHRW,91.88130081300804,17,1,1,1,1,1
CHRW,91.88617886178848,4,1,1,1,1,1
CHRW,91.89756097560976,1,1,1,1,1,1
CHRW,91.95121951219504,10,1,1,1,1,1
CHRW,91.95121951219504,33,1,1,1,1,1
CHRW,91.95121951219504,100,1,1,1,1,1
