Symbol,price,size,timestamp
LDOS,55.6,20,1
LDOS,55.6,5,1
LDOS,55.4,100,1
LDOS,55.4,74,1
LDOS,55.4,29,1
LDOS,55.4,26,1
LDOS,55.4,1,1
LDOS,55.3,11,1
LDOS,55.1,30,1
LDOS,56.7,100,1
LDOS,56.9,3,1
LDOS,56.9,6,1
LDOS,56.9,100,1
LDOS,57.8,2,1
LDOS,57.7,144,1
LDOS,57.7,1,1
LDOS,57.6,103,1
LDOS,57.6,100,1
LDOS,57.6,13,1
LDOS,57.4,70,1
LDOS,50.9,1,1
LDOS,57.4,40,1
LDOS,57.4,9,1
LDOS,57.4,5,1
LDOS,57.4,1,1
LDOS,57.2,139,1
LDOS,57.2,29,1
LDOS,57.1,100,1
LDOS,57.1,15,1
LDOS,57.4,18,1
LDOS,50.8,30,1
LDOS,50.8,5,1
LDOS,50.7,3,1
LDOS,42.8,610,1
LDOS,42.8,100,1
LDOS,42.8,44,1
LDOS,42.8,1,1
LDOS,42.6,100,1
LDOS,42.6,10,1
LDOS,42.6,5,1
LDOS,42.4,228,1
LDOS,42.4,75,1
LDOS,42.4,40,1
LDOS,42.4,32,1
LDOS,42.4,28,1
LDOS,42.4,10,1
LDOS,42.4,5,1
LDOS,42.3,1,1
LDOS,42.9,5,1
LDOS,42.0,1070,1
LDOS,42.9,17,1
LDOS,43.1,11,1
LDOS,44.9,4,1
LDOS,44.8,10,1
LDOS,44.4,132,1
LDOS,44.4,90,1
LDOS,44.4,11,1
LDOS,44.4,10,1
LDOS,44.4,1,1
LDOS,44.2,11,1
LDOS,43.9,100,1
LDOS,43.7,1,1
LDOS,43.5,10,1
LDOS,43.5,7,1
LDOS,43.3,70,1
LDOS,43.3,32,1
LDOS,43.1,30,1
LDOS,42.9,100,1
LDOS,41.8,7,1
LDOS,41.7,1,1
LDOS,41.6,100,1
LDOS,41.5,9,1
LDOS,41.5,8,1
LDOS,41.5,4,1
LDOS,41.5,3,1
LDOS,41.5,2,1
LDOS,41.5,1,1
LDOS,41.3,82,1
LDOS,41.1,500,1
LDOS,41.1,100,1
LDOS,41.0,1,1
LDOS,40.9,30,1
LDOS,40.9,10,1
LDOS,40.8,100,1
LDOS,40.4,9,1
LDOS,40.3,1,1
LDOS,41.5,19,1
LDOS,41.5,22,1
LDOS,41.5,24,1
LDOS,41.5,30,1
LDOS,41.6,65,1
LDOS,41.6,10,1
LDOS,41.5,139,1
LDOS,41.5,136,1
LDOS,41.5,100,1
LDOS,41.5,96,1
LDOS,41.5,90,1
LDOS,45.1,3,1
LDOS,41.5,88,1
LDOS,41.5,70,1
LDOS,41.5,65,1
LDOS,41.5,60,1
LDOS,41.5,55,1
LDOS,41.5,54,1
LDOS,41.5,50,1
LDOS,41.5,35,1
LDOS,41.5,85,1
LDOS,59.8,10,1
LDOS,45.3,100,1
LDOS,45.6,230,1
LDOS,49.5,100,1
LDOS,49.5,21,1
LDOS,49.3,80,1
LDOS,49.3,57,1
LDOS,49.3,21,1
LDOS,49.3,20,1
LDOS,49.3,14,1
LDOS,49.3,7,1
LDOS,49.3,5,1
LDOS,49.3,3,1
LDOS,49.1,23,1
LDOS,49.1,7,1
LDOS,48.9,7,1
LDOS,48.7,134,1
LDOS,48.7,12,1
LDOS,49.6,1,1
LDOS,48.7,6,1
LDOS,49.6,25,1
LDOS,49.8,4,1
LDOS,50.5,10,1
LDOS,50.5,5,1
LDOS,50.4,24,1
LDOS,50.4,9,1
LDOS,50.4,7,1
LDOS,50.4,5,1
LDOS,50.4,4,1
LDOS,50.2,14,1
LDOS,50.2,10,1
LDOS,50.2,5,1
LDOS,50.1,33,1
LDOS,50.0,100,1
LDOS,50.0,10,1
LDOS,49.8,10,1
LDOS,49.8,5,1
LDOS,49.6,29,1
LDOS,48.7,4,1
LDOS,48.7,3,1
LDOS,48.6,86,1
LDOS,47.3,2,1
LDOS,47.1,50,1
LDOS,47.1,45,1
LDOS,47.1,6,1
LDOS,47.1,2,1
LDOS,46.9,1,1
LDOS,45.8,13,1
LDOS,45.7,600,1
LDOS,45.7,534,1
LDOS,45.7,359,1
LDOS,45.7,141,1
LDOS,45.7,75,1
LDOS,45.7,41,1
LDOS,45.7,8,1
LDOS,45.7,3,1
LDOS,47.3,6,1
LDOS,47.6,2,1
LDOS,47.6,5,1
LDOS,47.6,15,1
LDOS,48.6,14,1
LDOS,48.6,2,1
LDOS,48.4,100,1
LDOS,48.4,14,1
LDOS,48.4,3,1
LDOS,48.2,20,1
LDOS,48.2,5,1
LDOS,45.5,2,1
LDOS,48.1,20,1
LDOS,47.8,100,1
LDOS,47.8,17,1
LDOS,47.8,10,1
LDOS,47.8,6,1
LDOS,47.8,5,1
LDOS,47.6,67,1
LDOS,47.6,29,1
LDOS,48.0,1,1
LDOS,59.8,20,1
LDOS,59.8,25,1
LDOS,59.8,50,1
NTRS,6.8,13,1
NTRS,6.8,12,1
NTRS,6.8,8,1
NTRS,6.8,3,1
NTRS,6.6,68,1
NTRS,6.6,54,1
NTRS,6.6,29,1
NTRS,6.6,24,1
NTRS,6.6,11,1
NTRS,6.6,7,1
NTRS,6.6,3,1
NTRS,6.4,100,1
NTRS,6.3,200,1
NTRS,6.3,142,1
NTRS,6.3,96,1
NTRS,6.8,18,1
NTRS,6.3,61,1
NTRS,6.8,79,1
NTRS,7.0,16,1
NTRS,7.5,100,1
NTRS,7.5,67,1
NTRS,7.5,48,1
NTRS,7.5,44,1
NTRS,7.5,37,1
NTRS,7.5,33,1
NTRS,7.5,32,1
NTRS,7.5,10,1
NTRS,7.5,8,1
NTRS,7.5,2,1
NTRS,7.5,1,1
NTRS,7.3,53,1
NTRS,7.3,10,1
NTRS,7.3,3,1
NTRS,7.3,1,1
NTRS,6.8,93,1
NTRS,6.3,46,1
NTRS,6.3,39,1
NTRS,6.3,1,1
NTRS,5.5,24,1
NTRS,5.4,100,1
NTRS,5.4,91,1
NTRS,5.4,42,1
NTRS,5.4,10,1
NTRS,5.4,3,1
NTRS,5.4,1,1
NTRS,5.2,32,1
NTRS,5.2,31,1
NTRS,5.2,1,1
NTRS,5.1,100,1
NTRS,5.0,40,1
NTRS,4.8,122,1
NTRS,4.8,107,1
NTRS,4.8,104,1
NTRS,5.5,50,1
NTRS,5.5,70,1
NTRS,5.5,81,1
NTRS,5.5,114,1
NTRS,6.1,150,1
NTRS,6.1,99,1
NTRS,6.1,2,1
NTRS,6.1,1,1
NTRS,6.0,100,1
NTRS,5.9,50,1
NTRS,5.9,42,1
NTRS,7.5,200,1
NTRS,5.9,21,1
NTRS,5.9,8,1
NTRS,5.9,4,1
NTRS,5.9,3,1
NTRS,5.9,2,1
NTRS,5.8,100,1
NTRS,5.7,46,1
NTRS,5.5,1200,1
NTRS,5.9,19,1
NTRS,4.8,78,1
NTRS,7.9,2,1
NTRS,7.9,31,1
NTRS,9.7,95,1
NTRS,9.7,83,1
NTRS,9.7,17,1
NTRS,9.7,5,1
NTRS,9.5,100,1
NTRS,9.5,11,1
NTRS,9.5,2,1
NTRS,9.3,5,1
NTRS,9.3,4,1
NTRS,9.3,1,1
NTRS,9.2,200,1
NTRS,9.2,1,1
NTRS,9.1,100,1
NTRS,9.1,58,1
NTRS,9.1,1,1
NTRS,9.8,3,1
NTRS,9.0,200,1
NTRS,9.8,4,1
NTRS,9.8,17,1
NTRS,10.2,54,1
NTRS,10.2,46,1
NTRS,10.2,17,1
NTRS,10.2,2,1
NTRS,10.2,1,1
NTRS,10.1,99,1
NTRS,10.1,1,1
NTRS,10.0,99,1
NTRS,10.0,15,1
NTRS,10.0,7,1
NTRS,10.0,2,1
NTRS,10.0,1,1
NTRS,9.9,100,1
NTRS,9.8,107,1
NTRS,9.8,41,1
NTRS,9.8,5,1
NTRS,8.9,99,1
NTRS,8.9,22,1
NTRS,8.9,21,1
NTRS,8.2,30,1
NTRS,8.2,5,1
NTRS,8.2,3,1
NTRS,8.1,100,1
NTRS,8.1,97,1
NTRS,8.1,95,1
NTRS,8.1,83,1
NTRS,8.1,15,1
NTRS,8.1,10,1
NTRS,8.1,5,1
NTRS,8.1,4,1
NTRS,8.1,3,1
NTRS,7.9,100,1
NTRS,7.9,72,1
NTRS,7.9,50,1
NTRS,8.2,31,1
NTRS,8.2,43,1
NTRS,8.2,57,1
NTRS,8.2,100,1
NTRS,8.8,50,1
NTRS,8.8,46,1
NTRS,8.8,35,1
NTRS,8.8,13,1
NTRS,8.8,6,1
NTRS,8.8,5,1
NTRS,8.6,100,1
NTRS,7.9,19,1
NTRS,8.6,52,1
NTRS,8.6,42,1
NTRS,8.6,4,1
NTRS,8.4,100,1
NTRS,8.4,70,1
NTRS,8.4,50,1
NTRS,8.4,18,1
NTRS,8.2,200,1
NTRS,8.6,44,1
LDOS,40.2,1220,1
NTRS,4.8,50,1
NTRS,4.8,31,1
LDOS,61.8,37,1
LDOS,61.8,35,1
LDOS,61.8,24,1
LDOS,61.8,20,1
LDOS,61.8,9,1
LDOS,61.8,6,1
LDOS,61.8,2,1
LDOS,61.6,93,1
LDOS,61.6,7,1
LDOS,61.6,5,1
LDOS,61.5,2,1
LDOS,61.4,165,1
LDOS,61.4,56,1
LDOS,61.4,34,1
LDOS,61.4,21,1
LDOS,61.8,44,1
LDOS,61.4,20,1
LDOS,61.8,75,1
LDOS,61.8,98,1
LDOS,62.1,34,1
LDOS,62.1,29,1
LDOS,62.1,22,1
LDOS,62.1,16,1
LDOS,62.1,11,1
LDOS,62.1,7,1
LDOS,62.1,1,1
LDOS,62.0,100,1
LDOS,62.0,53,1
LDOS,62.0,37,1
LDOS,62.0,6,1
LDOS,62.0,1,1
LDOS,61.8,1101,1
LDOS,61.8,153,1
LDOS,61.8,99,1
LDOS,61.8,90,1
LDOS,61.4,12,1
LDOS,61.4,6,1
LDOS,61.4,4,1
LDOS,60.7,10,1
LDOS,60.7,6,1
LDOS,60.6,1,1
LDOS,60.3,60,1
LDOS,60.3,21,1
LDOS,60.3,9,1
LDOS,60.3,3,1
LDOS,60.3,2,1
LDOS,60.3,1,1
LDOS,60.1,1,1
LDOS,60.0,200,1
LDOS,60.0,98,1
LDOS,60.0,72,1
LDOS,60.0,28,1
LDOS,60.0,2,1
LDOS,60.7,37,1
LDOS,60.7,41,1
LDOS,60.7,57,1
LDOS,60.7,720,1
LDOS,61.2,1602,1
LDOS,61.2,475,1
LDOS,61.2,121,1
LDOS,61.1,100,1
LDOS,61.1,49,1
LDOS,61.1,26,1
LDOS,61.1,21,1
LDOS,62.1,67,1
LDOS,60.9,112,1
LDOS,60.9,50,1
LDOS,60.9,37,1
LDOS,60.9,18,1
LDOS,60.9,15,1
LDOS,60.9,6,1
LDOS,60.9,5,1
LDOS,60.9,1,1
LDOS,60.9,51,1
NTRS,4.8,42,1
LDOS,62.1,89,1
LDOS,62.5,43,1
NTRS,3.4,31,1
NTRS,3.4,7,1
NTRS,3.4,3,1
NTRS,3.3,100,1
NTRS,2.9,300,1
NTRS,2.9,91,1
NTRS,2.9,42,1
NTRS,2.9,30,1
NTRS,2.9,23,1
NTRS,2.9,10,1
NTRS,2.4,100,1
NTRS,2.3,253,1
NTRS,2.1,67,1
NTRS,2.1,1,1
NTRS,2.0,155,1
NTRS,3.4,44,1
NTRS,2.0,100,1
NTRS,3.4,51,1
NTRS,3.6,6,1
NTRS,4.8,8,1
NTRS,4.8,1,1
NTRS,4.7,100,1
NTRS,4.7,86,1
NTRS,4.7,20,1
NTRS,4.7,14,1
NTRS,4.7,10,1
NTRS,4.4,1,1
NTRS,4.1,9,1
NTRS,4.0,200,1
NTRS,3.6,32,1
NTRS,3.6,18,1
NTRS,3.6,15,1
NTRS,3.6,12,1
NTRS,3.6,9,1
NTRS,3.6,1,1
NTRS,2.0,46,1
NTRS,2.0,42,1
NTRS,2.0,12,1
LDOS,63.6,1,1
LDOS,63.4,37,1
LDOS,63.4,20,1
LDOS,63.4,2,1
LDOS,63.2,10,1
LDOS,63.2,7,1
LDOS,63.0,100,1
LDOS,63.0,60,1
LDOS,63.0,40,1
LDOS,63.0,15,1
LDOS,63.0,4,1
LDOS,62.9,10,1
LDOS,62.7,3,1
LDOS,62.5,100,1
LDOS,62.5,80,1
LDOS,63.7,10,1
LDOS,63.8,3,1
LDOS,63.8,6,1
LDOS,63.8,20,1
NTRS,2.0,7,1
NTRS,2.0,3,1
NTRS,1.6,100,1
NTRS,1.3,23,1
NTRS,1.0,6,1
NTRS,0.5,7,1
NTRS,0.5,1,1
LDOS,62.5,5,1
NTRS,0.2,30,1
LDOS,65.0,30,1
LDOS,64.7,6,1
LDOS,64.6,40,1
LDOS,64.5,100,1
LDOS,64.1,21,1
LDOS,63.9,2,1
LDOS,63.8,52,1
NTRS,0.0,77,1
NTRS,10.2,100,1
LDOS,40.2,1066,1
LDOS,40.2,280,1
GRMN,84.4,200,1
GRMN,84.4,70,1
GRMN,84.4,50,1
GRMN,84.4,30,1
GRMN,84.4,29,1
GRMN,84.4,2,1
GRMN,84.3,782,1
GRMN,84.3,120,1
GRMN,84.3,97,1
GRMN,84.3,89,1
GRMN,84.3,77,1
GRMN,84.3,67,1
GRMN,84.3,50,1
GRMN,84.3,14,1
GRMN,84.3,2,1
GRMN,84.5,1,1
GRMN,84.2,55,1
GRMN,84.5,3,1
GRMN,84.5,6,1
GRMN,84.9,60,1
GRMN,84.9,57,1
GRMN,84.9,36,1
GRMN,84.9,25,1
GRMN,84.7,100,1
GRMN,84.7,6,1
GRMN,84.6,41,1
GRMN,84.6,9,1
GRMN,84.6,4,1
GRMN,84.6,3,1
GRMN,84.6,2,1
GRMN,84.5,90,1
GRMN,84.5,50,1
GRMN,84.5,25,1
GRMN,84.5,21,1
GRMN,84.5,4,1
GRMN,84.9,75,1
GRMN,84.2,23,1
GRMN,84.2,10,1
GRMN,83.8,40,1
GRMN,83.8,33,1
GRMN,83.8,21,1
GRMN,83.8,5,1
GRMN,83.7,125,1
GRMN,83.7,75,1
GRMN,83.7,68,1
GRMN,83.7,56,1
GRMN,83.7,25,1
GRMN,83.7,18,1
GRMN,83.7,7,1
GRMN,83.7,5,1
GRMN,83.7,3,1
GRMN,83.6,345,1
GRMN,83.6,200,1
GRMN,83.8,50,1
GRMN,84.2,20,1
GRMN,83.8,56,1
GRMN,83.8,80,1
GRMN,84.2,7,1
GRMN,84.2,6,1
GRMN,84.2,3,1
GRMN,84.1,100,1
GRMN,84.1,66,1
GRMN,84.1,6,1
GRMN,84.1,1,1
GRMN,84.0,72,1
GRMN,84.0,11,1
GRMN,84.0,4,1
GRMN,84.0,1,1
GRMN,83.9,20,1
GRMN,83.9,3,1
GRMN,83.9,2,1
GRMN,83.8,345,1
GRMN,83.8,75,1
GRMN,84.9,200,1
GRMN,85.0,12,1
GRMN,85.0,22,1
GRMN,86.9,53,1
GRMN,86.6,20,1
GRMN,86.6,15,1
GRMN,86.5,84,1
GRMN,86.5,10,1
GRMN,86.4,29,1
GRMN,86.4,10,1
GRMN,86.2,85,1
GRMN,86.2,15,1
GRMN,86.2,8,1
GRMN,86.2,7,1
GRMN,86.2,1,1
GRMN,86.1,201,1
GRMN,86.1,200,1
GRMN,86.1,154,1
GRMN,87.2,8,1
GRMN,86.1,74,1
GRMN,87.2,14,1
GRMN,87.2,45,1
LDOS,30.3,790,1
LDOS,30.3,334,1
LDOS,30.3,300,1
LDOS,30.3,180,1
LDOS,30.3,110,1
LDOS,30.3,98,1
LDOS,30.3,27,1
LDOS,30.3,16,1
LDOS,30.3,8,1
LDOS,30.3,4,1
LDOS,28.1,700,1
LDOS,26.8,2700,1
GRMN,88.9,1,1
GRMN,88.4,20,1
GRMN,87.3,100,1
GRMN,87.2,25,1
GRMN,86.1,10,1
GRMN,86.1,3,1
GRMN,85.9,13,1
GRMN,85.1,210,1
GRMN,85.1,202,1
GRMN,85.1,196,1
GRMN,85.1,169,1
GRMN,85.1,92,1
GRMN,85.1,36,1
GRMN,85.1,31,1
GRMN,85.1,28,1
GRMN,85.1,27,1
GRMN,85.1,6,1
GRMN,85.1,3,1
GRMN,85.1,2,1
GRMN,85.0,95,1
GRMN,85.0,78,1
GRMN,85.0,41,1
GRMN,85.1,215,1
GRMN,85.1,367,1
GRMN,85.1,368,1
GRMN,85.1,735,1
GRMN,85.9,5,1
GRMN,85.8,398,1
GRMN,85.6,1,1
GRMN,85.5,300,1
GRMN,85.5,8,1
GRMN,85.4,60,1
GRMN,85.4,40,1
GRMN,83.6,196,1
GRMN,85.4,35,1
GRMN,85.4,20,1
GRMN,85.4,9,1
GRMN,85.3,99,1
GRMN,85.3,10,1
GRMN,85.2,72,1
GRMN,85.2,26,1
GRMN,85.2,4,1
GRMN,85.4,25,1
GRMN,83.6,89,1
GRMN,83.6,61,1
GRMN,83.6,60,1
GRMN,82.8,57,1
GRMN,82.8,43,1
GRMN,82.8,28,1
GRMN,82.8,15,1
GRMN,82.8,6,1
GRMN,82.8,5,1
GRMN,82.8,4,1
GRMN,82.7,90,1
GRMN,82.7,86,1
GRMN,82.7,60,1
GRMN,82.7,55,1
GRMN,82.7,27,1
GRMN,82.7,25,1
GRMN,82.7,15,1
GRMN,82.7,14,1
GRMN,82.8,68,1
GRMN,82.7,10,1
GRMN,82.8,650,1
GRMN,82.9,10,1
GRMN,83.0,15,1
GRMN,83.0,9,1
GRMN,83.0,4,1
GRMN,83.0,2,1
GRMN,82.9,192,1
GRMN,82.9,112,1
GRMN,82.9,83,1
GRMN,82.9,66,1
GRMN,82.9,55,1
GRMN,82.9,53,1
GRMN,82.9,50,1
GRMN,82.9,34,1
GRMN,82.9,20,1
GRMN,82.9,17,1
GRMN,82.9,14,1
GRMN,82.9,5,1
GRMN,82.6,376,1
GRMN,82.6,300,1
GRMN,82.6,285,1
GRMN,82.5,205,1
GRMN,82.5,200,1
GRMN,82.5,120,1
GRMN,82.5,97,1
GRMN,82.5,96,1
GRMN,82.5,80,1
GRMN,82.5,68,1
GRMN,82.5,67,1
GRMN,82.5,54,1
GRMN,82.5,47,1
GRMN,82.5,44,1
GRMN,82.5,43,1
GRMN,82.5,40,1
GRMN,82.5,34,1
GRMN,82.5,33,1
GRMN,82.6,2,1
GRMN,82.6,4,1
GRMN,82.6,5,1
GRMN,82.6,6,1
GRMN,82.6,129,1
GRMN,82.6,120,1
GRMN,82.6,108,1
GRMN,82.6,74,1
GRMN,82.6,68,1
GRMN,82.6,64,1
GRMN,82.6,57,1
GRMN,83.0,22,1
GRMN,82.6,56,1
GRMN,82.6,36,1
GRMN,82.6,34,1
GRMN,82.6,28,1
GRMN,82.6,24,1
GRMN,82.6,12,1
GRMN,82.6,11,1
GRMN,82.6,8,1
GRMN,82.6,45,1
LDOS,30.4,1,1
GRMN,83.0,43,1
GRMN,83.0,55,1
GRMN,83.4,300,1
GRMN,83.4,61,1
GRMN,83.4,52,1
GRMN,83.4,45,1
GRMN,83.3,200,1
GRMN,83.3,148,1
GRMN,83.3,101,1
GRMN,83.3,95,1
GRMN,83.3,93,1
GRMN,83.3,85,1
GRMN,83.3,73,1
GRMN,83.3,70,1
GRMN,83.3,66,1
GRMN,83.3,65,1
GRMN,83.3,59,1
GRMN,83.5,1,1
GRMN,83.3,52,1
GRMN,83.5,5,1
GRMN,83.5,21,1
GRMN,83.6,39,1
GRMN,83.6,33,1
GRMN,83.6,30,1
GRMN,83.6,23,1
GRMN,83.6,18,1
GRMN,83.6,11,1
GRMN,83.6,2,1
GRMN,83.5,200,1
GRMN,83.5,97,1
GRMN,83.5,79,1
GRMN,83.5,60,1
GRMN,83.5,45,1
GRMN,83.5,40,1
GRMN,83.5,23,1
GRMN,83.5,22,1
GRMN,83.5,8,1
GRMN,83.3,51,1
GRMN,83.3,50,1
GRMN,83.3,34,1
GRMN,83.1,98,1
GRMN,83.1,71,1
GRMN,83.1,70,1
GRMN,83.1,67,1
GRMN,83.1,63,1
GRMN,83.1,44,1
GRMN,83.1,33,1
GRMN,83.1,14,1
GRMN,83.1,9,1
GRMN,83.1,8,1
GRMN,83.0,109,1
GRMN,83.0,95,1
GRMN,83.0,92,1
GRMN,83.0,75,1
GRMN,83.0,60,1
GRMN,83.1,200,1
GRMN,83.1,400,1
GRMN,83.2,6,1
GRMN,83.2,29,1
GRMN,83.3,30,1
GRMN,83.3,22,1
GRMN,83.3,10,1
GRMN,83.3,9,1
GRMN,83.3,8,1
GRMN,83.3,7,1
GRMN,83.3,6,1
GRMN,83.0,53,1
GRMN,83.3,4,1
GRMN,83.2,146,1
GRMN,83.2,120,1
GRMN,83.2,75,1
GRMN,83.2,74,1
GRMN,83.2,62,1
GRMN,83.2,50,1
GRMN,83.2,39,1
GRMN,83.2,900,1
LDOS,30.4,20,1
LDOS,30.4,89,1
LDOS,30.4,300,1
LDOS,37.9,20,1
LDOS,37.9,15,1
LDOS,37.9,14,1
LDOS,37.9,7,1
LDOS,37.9,5,1
LDOS,37.9,3,1
LDOS,37.9,2,1
LDOS,37.7,44,1
LDOS,37.7,5,1
LDOS,37.5,700,1
LDOS,37.5,500,1
LDOS,37.5,300,1
LDOS,37.5,270,1
LDOS,37.5,98,1
LDOS,37.3,4,1
LDOS,37.9,46,1
LDOS,37.1,23,1
LDOS,37.9,85,1
LDOS,38.0,6,1
LDOS,38.4,17,1
LDOS,38.4,4,1
LDOS,38.4,3,1
LDOS,38.2,134,1
LDOS,38.2,63,1
LDOS,38.2,59,1
LDOS,38.2,26,1
LDOS,38.2,23,1
LDOS,38.2,15,1
LDOS,38.2,7,1
LDOS,38.2,3,1
LDOS,38.0,98,1
LDOS,38.0,22,1
LDOS,38.0,13,1
LDOS,38.0,8,1
LDOS,38.0,3,1
LDOS,37.1,11,1
LDOS,37.1,6,1
LDOS,37.1,5,1
LDOS,36.6,90,1
LDOS,36.6,36,1
LDOS,36.6,20,1
LDOS,36.6,12,1
LDOS,36.6,11,1
LDOS,36.6,8,1
LDOS,36.6,7,1
LDOS,36.5,200,1
LDOS,36.5,1,1
LDOS,36.4,100,1
LDOS,36.4,90,1
LDOS,36.4,57,1
LDOS,36.4,11,1
LDOS,36.4,10,1
LDOS,36.2,69,1
LDOS,36.6,98,1
LDOS,36.6,109,1
LDOS,36.6,110,1
LDOS,36.6,149,1
LDOS,37.1,3,1
LDOS,37.0,67,1
LDOS,37.0,52,1
LDOS,37.0,50,1
LDOS,37.0,40,1
LDOS,37.0,33,1
LDOS,37.0,17,1
LDOS,38.4,25,1
LDOS,37.0,2,1
LDOS,36.8,400,1
LDOS,36.8,300,1
LDOS,36.8,100,1
LDOS,36.8,88,1
LDOS,36.8,12,1
LDOS,36.8,10,1
LDOS,36.6,290,1
LDOS,36.9,9,1
LDOS,36.2,50,1
LDOS,38.4,28,1
LDOS,38.4,58,1
LDOS,39.9,18,1
LDOS,39.9,7,1
LDOS,39.9,4,1
LDOS,39.8,16,1
LDOS,39.7,500,1
LDOS,39.7,348,1
LDOS,39.7,45,1
LDOS,39.7,40,1
LDOS,39.7,19,1
LDOS,39.7,5,1
LDOS,39.6,90,1
LDOS,39.5,25,1
LDOS,39.5,7,1
LDOS,39.5,6,1
LDOS,39.5,3,1
LDOS,39.9,28,1
LDOS,39.3,97,1
LDOS,39.9,133,1
LDOS,40.0,100,1
LDOS,40.2,266,1
LDOS,40.2,200,1
LDOS,40.2,154,1
LDOS,40.2,80,1
LDOS,40.2,75,1
LDOS,40.2,71,1
LDOS,40.2,56,1
LDOS,40.2,50,1
LDOS,40.2,45,1
LDOS,40.2,16,1
LDOS,40.2,10,1
LDOS,40.2,6,1
LDOS,40.2,5,1
LDOS,40.2,2,1
LDOS,40.2,1,1
LDOS,39.9,200,1
LDOS,39.3,8,1
LDOS,39.3,4,1
LDOS,39.1,300,1
LDOS,38.6,70,1
LDOS,38.6,57,1
LDOS,38.6,55,1
LDOS,38.6,51,1
LDOS,38.6,40,1
LDOS,38.6,36,1
LDOS,38.6,33,1
LDOS,38.6,15,1
LDOS,38.6,7,1
LDOS,38.6,4,1
LDOS,38.6,1,1
LDOS,38.5,10,1
LDOS,38.4,127,1
LDOS,38.4,120,1
LDOS,38.4,80,1
LDOS,38.6,96,1
LDOS,38.7,3,1
LDOS,38.7,10,1
LDOS,38.7,23,1
LDOS,39.1,80,1
LDOS,39.1,53,1
LDOS,39.1,47,1
LDOS,39.1,20,1
LDOS,39.1,18,1
LDOS,39.1,2,1
LDOS,38.9,300,1
LDOS,38.4,52,1
LDOS,38.9,54,1
LDOS,38.9,10,1
LDOS,38.9,7,1
LDOS,38.9,3,1
LDOS,38.9,2,1
LDOS,38.9,1,1
LDOS,38.8,100,1
LDOS,38.8,10,1
LDOS,38.9,27,1
