Symbol,size,p,price,timestamp
EW,143,"(45, 60]",49.12668034658401,7
EW,143,"(60, 75]",62.79170267934311,2
EW,143,"(75, 90]",84.154559547818,3
EW,143,"(90, 105]",93.21521175453762,1
EW,144,"(15, 30]",23.797176606165362,3
EW,144,"(30, 45]",39.86099792841371,5
EW,144,"(45, 60]",53.01587301587297,4
EW,144,"(60, 75]",63.18063958513402,1
EW,144,"(90, 105]",95.56878470201102,7
EW,145,"(15, 30]",26.331892826274846,2
EW,145,"(30, 45]",37.17612364450234,7
EW,145,"(45, 60]",52.828332715973126,6
EW,145,"(60, 75]",67.11059252857004,8
EW,145,"(75, 90]",86.8625756266206,1
EW,145,"(90, 105]",94.57260155574762,4
EW,146,"(15, 30]",23.047449845202692,3
EW,146,"(30, 45]",39.061229324150666,6
EW,146,"(45, 60]",55.919889515395106,6
EW,146,"(60, 75]",66.1530549038976,8
EW,146,"(75, 90]",84.35811005473931,3
EW,146,"(90, 105]",94.14563526361283,4
EW,147,"(15, 30]",29.559204840103742,1
EW,147,"(30, 45]",30.985306828003484,2
EW,147,"(45, 60]",52.836953807740294,8
EW,147,"(60, 75]",68.18567175645828,6
EW,147,"(75, 90]",83.18941981863333,6
EW,147,"(90, 105]",96.80207433016423,2
EW,148,"(15, 30]",24.45980985306828,2
EW,148,"(30, 45]",41.64019316513689,5
EW,148,"(45, 60]",52.60724204634316,5
EW,148,"(60, 75]",69.14488757185387,7
EW,148,"(75, 90]",82.36819360414871,1
EW,148,"(90, 105]",95.70983680132963,7
EW,149,"(15, 30]",22.687766665294703,5
EW,149,"(30, 45]",39.8112592775513,4
EW,149,"(45, 60]",55.00318479451695,7
EW,149,"(60, 75]",66.55042003356607,6
EW,149,"(75, 90]",79.86971985567483,8
EW,149,"(90, 105]",97.34485738980125,3
EW,150,"(0, 15]",12.013828867761465,1
EW,150,"(15, 30]",25.27525140277949,20
EW,150,"(30, 45]",38.87816623580875,53
EW,150,"(45, 60]",52.32979148298021,71
EW,150,"(60, 75]",67.95831793543206,114
EW,150,"(75, 90]",81.74640754815529,54
EW,150,"(90, 105]",97.12795442244521,62
EW,151,"(15, 30]",25.540052955783306,3
EW,151,"(30, 45]",39.126984126984,4
EW,151,"(45, 60]",51.11442656386476,6
EW,151,"(60, 75]",67.64671564390667,8
EW,151,"(75, 90]",86.92636951063918,3
EW,151,"(90, 105]",94.8141745894555,3
EW,152,"(0, 15]",13.28867761452027,1
EW,152,"(15, 30]",22.769546308872208,4
EW,152,"(30, 45]",39.36507936507913,2
EW,152,"(45, 60]",51.560412122209925,5
EW,152,"(60, 75]",67.5722379992043,10
EW,152,"(75, 90]",83.12164739131035,5
EW,152,"(90, 105]",97.4416594641314,5
EW,153,"(15, 30]",24.603174603174516,2
EW,153,"(30, 45]",38.03650793650782,4
EW,153,"(45, 60]",51.26435362390413,8
EW,153,"(60, 75]",68.8756087857211,5
EW,153,"(90, 105]",96.81936041486607,5
EW,154,"(15, 30]",15.55747623163352,1
EW,154,"(30, 45]",40.07115647565075,6
EW,154,"(45, 60]",54.09650958280165,5
EW,154,"(60, 75]",66.38085830702202,7
EW,154,"(75, 90]",82.79313338703379,7
EW,154,"(90, 105]",94.6557188130222,6
EW,155,"(15, 30]",23.249783923941223,1
EW,155,"(30, 45]",33.73843135640887,5
EW,155,"(45, 60]",55.224419240470475,7
EW,155,"(60, 75]",67.97752808988764,4
EW,155,"(75, 90]",78.25396825396811,4
EW,155,"(90, 105]",94.72774416594648,3
EW,156,"(0, 15]",14.693171996542818,1
EW,156,"(15, 30]",28.13310285220395,1
EW,156,"(30, 45]",40.6349206349206,1
EW,156,"(45, 60]",52.330831881393614,6
EW,156,"(60, 75]",68.92402942162171,7
EW,156,"(75, 90]",85.295852711583,3
EW,156,"(90, 105]",95.27031114952466,8
EW,157,"(15, 30]",25.56179775280897,2
EW,157,"(30, 45]",41.53439153439158,3
EW,157,"(45, 60]",51.49259579371931,6
EW,157,"(60, 75]",67.22680440657965,10
EW,157,"(75, 90]",85.39252229846124,7
EW,157,"(90, 105]",93.12715790243874,6
EW,158,"(15, 30]",24.25813886488042,3
EW,158,"(30, 45]",33.125008574446724,4
EW,158,"(45, 60]",54.66427039460745,6
EW,158,"(60, 75]",74.60317460317428,1
EW,158,"(75, 90]",84.39237125753984,3
EW,158,"(90, 105]",94.72774416594648,4
EW,159,"(15, 30]",24.373379429559222,2
EW,159,"(30, 45]",35.43896777379928,2
EW,159,"(45, 60]",55.655555555555395,2
EW,159,"(60, 75]",70.20307856937072,5
EW,159,"(75, 90]",77.93650793650774,2
EW,160,"(15, 30]",21.766061653702096,3
EW,160,"(30, 45]",33.04669529388622,3
EW,160,"(45, 60]",52.627050436039184,6
EW,160,"(60, 75]",67.79347244515785,10
EW,160,"(75, 90]",84.69583076099933,8
EW,160,"(90, 105]",96.9490060501297,5
EW,161,"(45, 60]",49.95994018465924,5
EW,161,"(60, 75]",68.15038893690581,2
EW,161,"(75, 90]",80.63492063492046,2
EW,161,"(90, 105]",92.80092192451745,3
EW,162,"(30, 45]",40.017286084701794,1
EW,162,"(45, 60]",53.41981863330177,5
EW,162,"(60, 75]",70.05291005290998,3
EW,162,"(75, 90]",87.81331028522042,1
EW,162,"(90, 105]",93.86012676462117,6
EW,163,"(15, 30]",28.003457216940337,1
EW,163,"(30, 45]",30.884471333909556,3
EW,163,"(45, 60]",53.437406538530055,5
EW,163,"(60, 75]",70.07346585998275,4
EW,163,"(75, 90]",80.95238095238082,4
EW,163,"(90, 105]",97.86804955344284,3
EW,164,"(15, 30]",23.797176606165355,3
EW,164,"(30, 45]",43.49206349206356,1
EW,164,"(45, 60]",48.789974070872944,1
EW,164,"(60, 75]",71.6909494999382,4
EW,164,"(75, 90]",84.12698412698393,2
EW,164,"(90, 105]",94.0121002592913,7
EW,165,"(15, 30]",27.038317487755723,3
EW,165,"(30, 45]",40.295305318900844,4
EW,165,"(45, 60]",55.08982544712868,3
EW,165,"(60, 75]",67.24768832914904,8
EW,165,"(75, 90]",80.95238095238072,1
EW,165,"(90, 105]",92.45174301354079,3
EW,166,"(15, 30]",22.471910112359517,1
EW,166,"(30, 45]",40.082012868529745,2
EW,166,"(45, 60]",53.35745611026501,6
EW,166,"(60, 75]",69.03630077787383,4
EW,166,"(75, 90]",77.14285714285722,1
EW,166,"(90, 105]",95.21175453759727,5
EW,167,"(15, 30]",26.34920634920625,1
EW,167,"(30, 45]",38.828867761452024,4
EW,167,"(60, 75]",68.88127478015106,4
EW,167,"(75, 90]",76.71957671957658,3
EW,167,"(90, 105]",96.82910098640428,4
EW,168,"(15, 30]",19.40317460317446,1
EW,168,"(30, 45]",35.555555555555635,1
EW,168,"(45, 60]",50.49220754276929,4
EW,168,"(60, 75]",69.95462402765772,4
EW,168,"(75, 90]",83.55848687309341,6
EW,168,"(90, 105]",97.31901057743752,4
EW,169,"(30, 45]",38.227456064534685,4
EW,169,"(45, 60]",46.34920634920607,1
EW,169,"(60, 75]",68.50302898456975,7
EW,169,"(75, 90]",88.11408815903204,1
EW,169,"(90, 105]",95.59204840103719,3
EW,170,"(15, 30]",20.952380952380807,1
EW,170,"(30, 45]",39.05354570523109,5
EW,170,"(45, 60]",50.011065152076426,4
EW,170,"(60, 75]",66.84605781234995,5
EW,170,"(75, 90]",79.14655375835149,4
EW,170,"(90, 105]",95.8121578795736,6
EW,171,"(30, 45]",34.30431740544098,5
EW,171,"(45, 60]",50.03035354158945,4
EW,171,"(60, 75]",67.19162859612294,4
EW,171,"(75, 90]",83.4727195401353,6
EW,171,"(90, 105]",96.26620570440801,5
EW,172,"(30, 45]",40.300839884210596,5
EW,172,"(45, 60]",52.85714285714296,2
EW,172,"(60, 75]",67.4130322444929,6
EW,172,"(75, 90]",89.62834917891107,1
EW,172,"(90, 105]",94.4539037741285,6
EW,173,"(15, 30]",28.69490060501293,1
EW,173,"(30, 45]",36.56317881036983,3
EW,173,"(45, 60]",50.69860476602046,5
EW,173,"(60, 75]",67.14350194125468,6
EW,173,"(75, 90]",82.52095594792212,6
EW,173,"(90, 105]",96.36992221261885,1
EW,174,"(30, 45]",38.52798470775996,6
EW,174,"(45, 60]",50.751080380293864,2
EW,174,"(60, 75]",66.7635044106954,5
EW,174,"(75, 90]",77.30158730158723,2
EW,174,"(90, 105]",95.07346585998272,2
EW,175,"(15, 30]",23.694900605012965,4
EW,175,"(30, 45]",38.570319152341554,6
EW,175,"(45, 60]",54.278364759905635,14
EW,175,"(60, 75]",67.1670942457459,9
EW,175,"(75, 90]",83.81139875521897,3
EW,175,"(90, 105]",96.44079515989634,10
EW,176,"(15, 30]",24.45980985306828,1
EW,176,"(30, 45]",40.97445706603007,4
EW,176,"(45, 60]",58.06338231057327,3
EW,176,"(60, 75]",67.50216076058778,1
EW,176,"(75, 90]",86.99222126188423,2
EW,176,"(90, 105]",95.67642095731982,4
EW,177,"(15, 30]",19.48225706877384,5
EW,177,"(30, 45]",44.44444444444455,1
EW,177,"(45, 60]",54.51418327822821,6
EW,177,"(60, 75]",68.02719128561826,6
EW,177,"(75, 90]",79.8032221627726,3
EW,177,"(90, 105]",91.35695764909248,1
EW,178,"(15, 30]",23.228176318063973,4
EW,178,"(30, 45]",39.33043860010154,6
EW,178,"(45, 60]",53.24065091320305,7
EW,178,"(60, 75]",66.2057044079516,1
EW,178,"(75, 90]",85.47100007774155,3
EW,178,"(90, 105]",95.70728896571593,3
EW,179,"(30, 45]",35.306828003457184,2
EW,179,"(45, 60]",49.04014213002975,4
EW,179,"(60, 75]",68.83785378167397,5
EW,179,"(75, 90]",76.92307692307689,1
EW,179,"(90, 105]",95.03025064822823,5
EW,180,"(15, 30]",27.17880122374504,2
EW,180,"(30, 45]",37.87380952380941,4
EW,180,"(45, 60]",53.20239810127449,5
EW,180,"(60, 75]",67.68836638660075,7
EW,180,"(75, 90]",85.43864909836019,7
EW,180,"(90, 105]",95.92317295688086,9
EW,181,"(0, 15]",13.31028522039752,1
EW,181,"(15, 30]",26.318063958513427,1
EW,181,"(45, 60]",51.55182395631829,10
EW,181,"(60, 75]",65.34065324327494,9
EW,181,"(75, 90]",86.32999958842652,2
EW,181,"(90, 105]",95.95721694036305,4
EW,182,"(15, 30]",25.151253241140868,4
EW,182,"(30, 45]",39.83224101740948,5
EW,182,"(45, 60]",49.88363721172696,5
EW,182,"(60, 75]",65.95361567271672,4
EW,182,"(75, 90]",76.11714752164184,2
EW,182,"(90, 105]",93.87784500144055,6
EW,183,"(30, 45]",35.949774320560884,4
EW,183,"(45, 60]",48.58020880492789,7
EW,183,"(60, 75]",68.89137792829607,7
EW,183,"(75, 90]",83.44066254178608,3
EW,183,"(90, 105]",94.57216940363011,5
EW,184,"(15, 30]",15.730337078651637,1
EW,184,"(45, 60]",52.440913601587624,6
EW,184,"(60, 75]",68.63234967279907,5
EW,184,"(75, 90]",82.0095238095237,2
EW,184,"(90, 105]",96.26188418323252,4
EW,185,"(0, 15]",13.223854796888524,1
EW,185,"(30, 45]",40.52910052910044,3
EW,185,"(45, 60]",52.22992207542765,8
EW,185,"(60, 75]",68.65784527582278,8
EW,185,"(75, 90]",80.52036602598396,6
EW,185,"(90, 105]",92.8262748487468,4
EW,186,"(30, 45]",37.36300320569966,3
EW,186,"(45, 60]",51.17112675090201,4
EW,186,"(60, 75]",65.03889369057912,8
EW,186,"(75, 90]",77.586396125722,3
EW,186,"(90, 105]",96.56439066551435,4
EW,187,"(15, 30]",23.26914982645316,5
EW,187,"(30, 45]",40.93921060213196,3
EW,187,"(45, 60]",54.020331728196844,5
EW,187,"(60, 75]",69.10112359550564,2
EW,187,"(75, 90]",82.1211466436185,4
EW,187,"(90, 105]",94.94382022471912,4
EW,188,"(0, 15]",13.31028522039752,1
EW,188,"(30, 45]",42.5368701211398,2
EW,188,"(45, 60]",53.24590827399811,4
EW,188,"(60, 75]",68.84136930485239,8
EW,188,"(90, 105]",93.88072601555751,5
EW,189,"(30, 45]",37.226909586460145,3
EW,189,"(45, 60]",54.03794099604693,14
EW,189,"(60, 75]",68.4961106309421,2
EW,189,"(75, 90]",82.49751912673251,3
EW,189,"(90, 105]",94.72609787216528,6
EW,190,"(15, 30]",25.17870518994117,4
EW,190,"(30, 45]",32.68798617113225,5
EW,190,"(45, 60]",54.101491953739156,8
EW,190,"(60, 75]",69.31743592792279,18
EW,190,"(75, 90]",82.88110850447924,5
EW,190,"(90, 105]",93.50331316623453,6
EW,191,"(0, 15]",13.31028522039752,1
EW,191,"(30, 45]",41.22731201382886,1
EW,191,"(45, 60]",51.67693718801257,7
EW,191,"(60, 75]",68.92883111181665,7
EW,191,"(90, 105]",95.59204840103719,3
EW,192,"(15, 30]",16.97142857142846,2
EW,192,"(30, 45]",35.044930101109806,3
EW,192,"(45, 60]",52.03111495246326,2
EW,192,"(60, 75]",67.2382507213968,6
EW,192,"(75, 90]",86.03669222995059,3
EW,192,"(90, 105]",94.78716508210897,8
EW,193,"(15, 30]",28.88888888888873,1
EW,193,"(30, 45]",39.51352018767755,7
EW,193,"(45, 60]",52.4665400588353,7
EW,193,"(60, 75]",67.20635868501036,11
EW,193,"(75, 90]",82.12989257933063,3
EW,193,"(90, 105]",93.77700950734662,6
EW,194,"(15, 30]",17.545375972342285,1
EW,194,"(30, 45]",40.28704961289227,6
EW,194,"(45, 60]",52.20852597257084,6
EW,194,"(60, 75]",67.40460261059513,9
EW,194,"(75, 90]",82.46261541205364,4
EW,194,"(90, 105]",94.74410558230781,7
EW,195,"(15, 30]",24.02765773552293,1
EW,195,"(30, 45]",40.48571428571426,2
EW,195,"(45, 60]",50.71733331765443,7
EW,195,"(60, 75]",67.26735811005467,4
EW,195,"(75, 90]",86.14460861651871,3
EW,195,"(90, 105]",95.74330164217807,4
EW,196,"(15, 30]",25.324546240276543,2
EW,196,"(30, 45]",38.016380623122195,5
EW,196,"(45, 60]",50.83207955867129,9
EW,196,"(60, 75]",65.89668134611952,8
EW,196,"(75, 90]",81.19784975740026,6
EW,197,"(15, 30]",25.367329299913607,2
EW,197,"(30, 45]",40.55555555555548,4
EW,197,"(45, 60]",50.65426458684882,4
EW,197,"(60, 75]",67.23206568712189,4
EW,197,"(75, 90]",78.70340645621535,2
EW,197,"(90, 105]",94.85738980121006,4
EW,198,"(15, 30]",25.079365079365235,1
EW,198,"(30, 45]",40.07380952380947,4
EW,198,"(45, 60]",51.435403547763016,5
EW,198,"(60, 75]",69.22487001138676,6
EW,198,"(75, 90]",79.68885047536737,3
EW,198,"(90, 105]",94.70304975922956,7
EW,199,"(0, 15]",12.22990492653408,1
EW,199,"(15, 30]",23.657973320894698,3
EW,199,"(30, 45]",42.308172476711725,4
EW,199,"(45, 60]",51.71925443470384,8
EW,199,"(60, 75]",70.44892318667594,10
EW,199,"(75, 90]",83.37057310840079,9
EW,199,"(90, 105]",93.82022471910118,8
EW,200,"(0, 15]",12.390614557548734,28
EW,200,"(15, 30]",24.333107562620036,147
EW,200,"(30, 45]",38.17834155369623,252
EW,200,"(45, 60]",52.58257510836372,438
EW,200,"(60, 75]",67.61930358194158,575
EW,200,"(75, 90]",83.05662838347666,236
EW,200,"(90, 105]",95.69694276782319,349
EW,201,"(0, 15]",14.001728608470229,1
EW,201,"(15, 30]",24.124553557137773,6
EW,201,"(30, 45]",41.91469911694631,6
EW,201,"(45, 60]",53.768503656144084,5
EW,201,"(60, 75]",67.10548235427852,7
EW,201,"(75, 90]",76.31806395851342,1
EW,201,"(90, 105]",93.39671564390669,5
EW,202,"(15, 30]",22.582211795695002,2
EW,202,"(30, 45]",35.174081848239155,5
EW,202,"(45, 60]",53.33896130621649,7
EW,202,"(60, 75]",64.67693771064563,6
EW,202,"(75, 90]",81.42857142857122,2
EW,202,"(90, 105]",94.62279293739972,7
EW,203,"(15, 30]",25.237519035271866,4
EW,203,"(30, 45]",32.380952380952195,1
EW,203,"(45, 60]",52.36190476190467,1
EW,203,"(60, 75]",66.11858802870036,8
EW,203,"(75, 90]",83.44857389801217,2
EW,203,"(90, 105]",91.29384972081594,3
EW,204,"(30, 45]",43.82022471910109,1
EW,204,"(45, 60]",52.27513227513216,3
EW,204,"(60, 75]",66.07508242901494,6
EW,204,"(75, 90]",82.67166042446931,2
EW,204,"(90, 105]",96.93171996542792,1
EW,205,"(15, 30]",19.68253968253979,1
EW,205,"(30, 45]",41.37566137566127,3
EW,205,"(45, 60]",54.79380444773704,3
EW,205,"(60, 75]",63.91534391534387,3
EW,205,"(75, 90]",81.59031979256702,2
EW,205,"(90, 105]",96.54278305963706,1
EW,206,"(30, 45]",35.56831433235917,2
EW,206,"(45, 60]",50.25608295752756,7
EW,206,"(60, 75]",66.81071737251511,3
EW,206,"(75, 90]",84.028065467616,5
EW,206,"(90, 105]",93.3556611927399,4
EW,207,"(15, 30]",23.184961106309416,4
EW,207,"(30, 45]",41.05445116681074,1
EW,207,"(45, 60]",56.33807877515744,2
EW,207,"(60, 75]",64.14846368778952,3
EW,207,"(75, 90]",89.69749351771829,1
EW,207,"(90, 105]",92.34267605054104,2
EW,208,"(0, 15]",13.137424373379403,1
EW,208,"(15, 30]",18.25396825396831,1
EW,208,"(30, 45]",39.097831007943356,2
EW,208,"(45, 60]",50.589490609265894,5
EW,208,"(60, 75]",71.68020743301645,2
EW,208,"(75, 90]",75.66983578219534,1
EW,208,"(90, 105]",95.98935396688213,2
EW,209,"(0, 15]",14.52031114952458,1
EW,209,"(15, 30]",24.02765773552293,1
EW,209,"(30, 45]",41.298502329962965,3
EW,209,"(45, 60]",45.20311149524639,1
EW,209,"(60, 75]",66.94036300777876,4
EW,209,"(75, 90]",82.58426966292133,2
EW,209,"(90, 105]",93.43128781331036,1
EW,210,"(15, 30]",23.595505617977576,1
EW,210,"(30, 45]",36.30480214749866,3
EW,210,"(45, 60]",52.3414138919757,5
EW,210,"(60, 75]",71.27268798617114,4
EW,210,"(75, 90]",75.87301587301576,1
EW,210,"(90, 105]",99.13569576490929,1
EW,211,"(15, 30]",22.15499855949295,3
EW,211,"(30, 45]",31.316623451454902,3
EW,211,"(45, 60]",52.68654566407377,6
EW,211,"(60, 75]",66.48969008519573,7
EW,211,"(75, 90]",83.66464995678484,2
EW,211,"(90, 105]",94.0406222990493,5
EW,212,"(15, 30]",28.674157303370794,1
EW,212,"(30, 45]",42.27032829841823,4
EW,212,"(45, 60]",47.98549157874985,3
EW,212,"(60, 75]",66.515207638803,3
EW,212,"(75, 90]",80.86581333772338,2
EW,212,"(90, 105]",91.50821089023333,2
EW,213,"(15, 30]",23.720109478536457,2
EW,213,"(45, 60]",54.60317460317447,1
EW,213,"(60, 75]",65.0759353006544,7
EW,213,"(90, 105]",97.36387208297327,2
EW,214,"(15, 30]",26.10198789974069,1
EW,214,"(30, 45]",36.37777777777763,1
EW,214,"(45, 60]",47.5396825396823,2
EW,214,"(60, 75]",66.72428694900607,3
EW,214,"(75, 90]",81.93473817069325,3
EW,215,"(0, 15]",14.27744165946412,2
EW,215,"(15, 30]",24.44444444444428,1
EW,215,"(30, 45]",38.09523809523797,3
EW,215,"(45, 60]",52.85938364590046,3
EW,215,"(60, 75]",71.99654278305967,2
EW,215,"(75, 90]",88.41832324978401,1
EW,215,"(90, 105]",92.13483146067418,1
EW,216,"(15, 30]",26.62057044079516,1
EW,216,"(45, 60]",53.96825396825396,2
EW,216,"(60, 75]",71.56439066551431,1
EW,216,"(90, 105]",94.35321233074042,3
EW,217,"(15, 30]",21.587301587301766,1
EW,217,"(30, 45]",33.01587301587293,2
EW,217,"(45, 60]",52.64152981849614,4
EW,217,"(60, 75]",65.47577890274522,4
EW,217,"(75, 90]",87.89974070872954,1
EW,217,"(90, 105]",93.6868337654855,3
EW,218,"(15, 30]",26.617977528089927,1
EW,218,"(30, 45]",42.98948658499222,3
EW,218,"(45, 60]",57.104169239000605,3
EW,218,"(60, 75]",60.63492063492042,1
EW,218,"(75, 90]",85.3932584269663,2
EW,218,"(90, 105]",92.39412273120142,1
EW,219,"(45, 60]",52.057377454006684,2
EW,219,"(60, 75]",69.52062668916591,5
EW,220,"(15, 30]",22.039757994814163,2
EW,220,"(30, 45]",41.26984126984111,1
EW,220,"(45, 60]",56.72290131840683,2
EW,220,"(60, 75]",68.34055873381716,12
EW,220,"(75, 90]",89.45548833189282,1
EW,220,"(90, 105]",94.29559204840106,4
EW,221,"(30, 45]",38.73015873015863,2
EW,221,"(45, 60]",53.05396825396812,2
EW,221,"(60, 75]",68.66032843560936,5
EW,221,"(75, 90]",83.88072601555751,2
EW,221,"(90, 105]",97.83923941227312,1
EW,222,"(60, 75]",63.91529818496111,1
EW,222,"(90, 105]",96.62921348314613,2
EW,223,"(30, 45]",33.66464995678478,1
EW,223,"(45, 60]",51.94468452895414,1
EW,223,"(60, 75]",64.13137424373386,1
EW,223,"(75, 90]",86.88418323249785,2
EW,223,"(90, 105]",96.80207433016426,3
EW,224,"(0, 15]",12.445980985306816,1
EW,224,"(30, 45]",38.1520914790578,4
EW,224,"(45, 60]",51.59896283491791,2
EW,224,"(60, 75]",66.13108614232209,3
EW,225,"(15, 30]",19.706136560069165,2
EW,225,"(30, 45]",38.48634693289586,7
EW,225,"(45, 60]",53.65079365079348,1
EW,225,"(60, 75]",66.26959432577397,7
EW,225,"(75, 90]",81.59827687917566,3
EW,225,"(90, 105]",98.51454912129076,3
EW,226,"(15, 30]",24.11408815903192,1
EW,226,"(30, 45]",43.96825396825405,1
EW,226,"(45, 60]",51.00388854591099,5
EW,226,"(60, 75]",69.05790838375108,1
EW,226,"(75, 90]",89.54191875540195,1
EW,226,"(90, 105]",96.74243733794302,1
EW,227,"(15, 30]",24.721662025032884,3
EW,227,"(30, 45]",43.17460317460308,1
EW,227,"(45, 60]",50.453759723422664,2
EW,227,"(75, 90]",85.05272255834055,2
EW,227,"(90, 105]",97.06136560069154,1
EW,228,"(30, 45]",41.90476190476184,2
EW,228,"(45, 60]",56.39608182080092,2
EW,228,"(60, 75]",73.96825396825378,1
EW,228,"(90, 105]",99.35177182368196,2
EW,229,"(30, 45]",38.09523809523812,1
EW,229,"(45, 60]",49.76231633535002,2
EW,229,"(60, 75]",65.71428571428538,1
EW,229,"(75, 90]",89.8012100259292,1
EW,230,"(15, 30]",26.984126984126757,1
EW,230,"(45, 60]",53.74243733794296,2
EW,230,"(60, 75]",69.72774416594643,4
EW,230,"(75, 90]",89.02333621434748,1
EW,230,"(90, 105]",97.3782771535581,3
EW,231,"(30, 45]",31.20138288677616,1
EW,231,"(45, 60]",52.24763551055674,3
EW,231,"(75, 90]",78.65168539325842,1
EW,232,"(30, 45]",39.239412273120095,1
EW,232,"(45, 60]",48.095238095238024,2
EW,232,"(60, 75]",68.49091565945491,3
EW,233,"(30, 45]",39.36507936507913,1
EW,233,"(45, 60]",53.96825396825397,1
EW,233,"(75, 90]",75.87301587301576,1
EW,233,"(90, 105]",97.57994814174593,3
EW,234,"(15, 30]",18.57142857142834,1
EW,234,"(45, 60]",53.13303425662961,3
EW,234,"(60, 75]",69.66292134831467,1
EW,234,"(75, 90]",86.11111111111114,2
EW,234,"(90, 105]",95.33275713051,1
EW,235,"(30, 45]",40.79365079365061,1
EW,235,"(45, 60]",54.60317460317447,1
EW,236,"(15, 30]",25.62662057044084,1
EW,236,"(30, 45]",41.735522904062265,1
EW,236,"(60, 75]",64.04494382022473,1
EW,236,"(90, 105]",92.23249783923943,2
EW,237,"(30, 45]",31.439066551426087,2
EW,237,"(45, 60]",58.57142857142843,1
EW,237,"(60, 75]",71.4285714285713,1
EW,237,"(90, 105]",98.9628349178912,1
EW,238,"(30, 45]",38.46153846153851,1
EW,238,"(60, 75]",74.28694900605016,1
EW,239,"(45, 60]",54.20158730158738,2
EW,239,"(60, 75]",65.54572032212468,2
EW,239,"(75, 90]",80.31746031746022,1
EW,240,"(15, 30]",24.108051748501147,2
EW,240,"(30, 45]",43.49206349206356,1
EW,240,"(45, 60]",54.48487467588593,1
EW,240,"(60, 75]",70.15873015872984,1
EW,240,"(75, 90]",79.49458780919457,2
EW,240,"(90, 105]",95.76404494382024,1
EW,241,"(30, 45]",42.8571428571426,1
EW,241,"(45, 60]",48.31460674157309,1
EW,241,"(60, 75]",67.68582541054452,4
EW,241,"(75, 90]",83.57835672442415,3
EW,241,"(90, 105]",92.73984442523778,1
EW,242,"(45, 60]",50.48849652220442,3
EW,242,"(90, 105]",99.56784788245466,1
EW,243,"(0, 15]",14.693171996542818,1
EW,243,"(75, 90]",76.50793650793626,1
EW,243,"(90, 105]",94.12273120138295,2
EW,244,"(15, 30]",27.39844425237687,1
EW,244,"(45, 60]",53.33333333333346,1
EW,244,"(90, 105]",93.47082973206574,4
EW,245,"(0, 15]",13.137424373379403,1
EW,245,"(45, 60]",47.882454624027616,1
EW,245,"(60, 75]",64.16018438490352,3
EW,245,"(75, 90]",78.25396825396822,2
EW,245,"(90, 105]",96.93171996542786,2
EW,246,"(15, 30]",27.548833189282615,1
EW,246,"(30, 45]",31.28781331028528,1
EW,246,"(45, 60]",54.86275123129052,5
EW,246,"(60, 75]",71.13656006914432,1
EW,247,"(15, 30]",19.206349206349294,1
EW,247,"(45, 60]",56.0933448573898,1
EW,247,"(60, 75]",67.57121363862926,3
EW,247,"(75, 90]",82.17718236819358,1
EW,247,"(90, 105]",92.52420051858259,2
EW,248,"(30, 45]",40.2114115597261,2
EW,248,"(45, 60]",52.07433016421782,2
EW,248,"(60, 75]",67.02679343128781,2
EW,248,"(75, 90]",87.51080380293868,1
EW,248,"(90, 105]",98.87640449438206,1
EW,249,"(30, 45]",40.36300777873815,1
EW,249,"(60, 75]",66.84961106309423,1
EW,249,"(75, 90]",82.92807068087961,4
EW,249,"(90, 105]",94.46845289541918,1
EW,250,"(0, 15]",12.10025929127046,1
EW,250,"(15, 30]",24.125657945882626,6
EW,250,"(30, 45]",36.30394150169419,10
EW,250,"(45, 60]",51.440624677029106,15
EW,250,"(60, 75]",67.33340302643673,20
EW,250,"(75, 90]",83.68715616468418,18
EW,250,"(90, 105]",94.22111783347742,12
EW,251,"(30, 45]",36.289425306279156,4
EW,251,"(45, 60]",50.580420079296424,5
EW,251,"(60, 75]",66.8971477960242,2
EW,251,"(75, 90]",79.94173949230128,3
EW,251,"(90, 105]",98.9628349178912,1
EW,252,"(45, 60]",50.82108902333621,1
EW,252,"(60, 75]",63.49206349206338,1
EW,253,"(30, 45]",44.28571428571408,1
EW,253,"(45, 60]",59.52380952380941,1
EW,253,"(75, 90]",89.45548833189282,1
EW,253,"(90, 105]",97.666378565255,2
EW,254,"(15, 30]",23.822222222222152,1
EW,255,"(0, 15]",14.693171996542818,1
EW,255,"(30, 45]",40.36602598400343,2
EW,255,"(45, 60]",55.83693460097962,2
EW,255,"(60, 75]",63.80952380952386,1
EW,255,"(75, 90]",87.64044943820231,2
EW,256,"(45, 60]",49.206349206349024,1
EW,256,"(60, 75]",70.14339035912052,3
EW,256,"(75, 90]",83.4920634920632,1
EW,256,"(90, 105]",98.78997407087294,1
EW,257,"(15, 30]",24.02765773552293,1
EW,257,"(60, 75]",67.70354364736386,2
EW,257,"(90, 105]",92.6499567847883,1
EW,258,"(15, 30]",23.293354460770146,2
EW,258,"(30, 45]",40.61740589830461,3
EW,258,"(45, 60]",54.89841269841244,1
EW,258,"(90, 105]",98.5306828003457,1
EW,259,"(30, 45]",42.22222222222209,1
EW,259,"(60, 75]",69.49006050129643,1
EW,259,"(75, 90]",75.23809523809526,1
EW,260,"(15, 30]",24.126984126984247,1
EW,260,"(30, 45]",39.384106405454716,2
EW,260,"(75, 90]",77.77777777777773,1
EW,260,"(90, 105]",92.31743287923057,3
EW,261,"(90, 105]",95.93777009507347,1
EW,262,"(45, 60]",45.73650793650807,1
EW,262,"(60, 75]",61.26984126984137,1
